,title,ingredients,instructions,picture_link,nutrition_text
10,Restaurant-Style Buffalo Chicken Wings,"['½ cup all-purpose flour', '¼ teaspoon paprika', '¼ teaspoon cayenne pepper', '¼ teaspoon salt', '10  chicken wings', 'oil for deep frying', '¼ cup butter', '¼ cup hot sauce', '1 dash ground black pepper', '1 dash garlic powder']","['In a small bowl mix together the flour, paprika, cayenne pepper and salt. Place chicken wings in a large nonporous glass dish or bowl and sprinkle flour mixture over them until they are evenly coated. Cover dish or bowl and refrigerate for 60 to 90 minutes.', 'Heat oil in a deep fryer to 375 degrees F (190 degrees C). The oil should be just enough to cover wings entirely, an inch or so deep. Combine the butter, hot sauce, pepper and garlic powder in a small saucepan over low heat. Stir together and heat until butter is melted and mixture is well blended. Remove from heat and reserve for serving.', 'Fry coated wings in hot oil for 10 to 15 minutes, or until parts of wings begin to turn brown. Remove from heat, place wings in serving bowl, add hot sauce mixture and stir together. Serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F445293.jpg,"364 calories; protein 7.9g; carbohydrates 10.7g; fat 32.4g; cholesterol 44.2mg; sodium 496.5mg.
                                Full Nutrition"
11,Simple Garlic Shrimp,"['1\u2009½ tablespoons olive oil', '1 pound shrimp, peeled and deveined', 'salt to taste', '6 cloves garlic, finely minced', '¼ teaspoon red pepper flakes', '3 tablespoons lemon juice', '1 tablespoon caper brine', '1\u2009½ teaspoons cold butter', '⅓ cup chopped Italian flat leaf parsley, divided', '1\u2009½ tablespoons cold butter', 'water, as needed']","['Heat olive oil in a heavy skillet over high heat until it just begins to smoke. Place shrimp in an even layer on the bottom of the pan and cook for 1 minute without stirring.', 'Season shrimp with salt; cook and stir until shrimp begin to turn pink, about 1 minute.', 'Stir in garlic and red pepper flakes; cook and stir 1 minute. Stir in lemon juice, caper brine, 1 1/2 teaspoon cold butter, and half the parsley.', 'Cook until butter has melted, about 1 minute, then turn heat to low and stir in 1 1/2 tablespoon cold butter. Cook and stir until all butter has melted to form a thick sauce and shrimp are pink and opaque, about 2 to 3 minutes.', 'Remove shrimp with a slotted spoon and transfer to a bowl; continue to cook butter sauce, adding water 1 teaspoon at a time if too thick, about 2 minutes. Season with salt to taste.', 'Serve shrimp topped with the pan sauce. Garnish with remaining flat-leaf parsley.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1330843.jpg,"196 calories; protein 19.1g; carbohydrates 2.9g; fat 12g; cholesterol 188.1mg; sodium 243.7mg.
                                Full Nutrition"
12,Tom Collins Cocktail,"['1\u2009½ cups ice', '2 fluid ounces gin', '¾ fluid ounce lemon juice', '½ fluid ounce simple syrup', '1 cup ice', '2 fluid ounces club soda', '1  lemon wedge']","['Fill a Collins glass with 1 1/2 cups ice, set aside in the freezer. Combine gin, lemon juice, and simple syrup in a cocktail shaker. Add 1 cup ice, cover and shake until chilled. Strain into the chilled Collins glass.', 'Top with club soda and garnish with a lemon wedge.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060494.jpg,"191 calories; protein 0.2g; carbohydrates 12.8g; sodium 3.9mg.
                                Full Nutrition"
13,Quick and Easy Pancit,"['1 (12 ounce) package dried rice noodles', '1 teaspoon vegetable oil', '1  onion, finely diced', '3 cloves garlic, minced', '2 cups diced cooked chicken breast meat', '1 small head cabbage, thinly sliced', '4  carrot, thinly sliced', '¼ cup soy sauce', '2  lemons - cut into wedges, for garnish']","['Place the rice noodles in a large bowl, and cover with warm water. When soft, drain, and set aside.', 'Heat oil in a wok or large skillet over medium heat. Saute onion and garlic until soft. Stir in chicken cabbage, carrots and soy sauce. Cook until cabbage begins to soften. Toss in noodles, and cook until heated through, stirring constantly. Transfer pancit to a serving dish and garnish with quartered lemons.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5886739.jpg,"369 calories; protein 18.1g; carbohydrates 65.1g; fat 4.9g; cholesterol 35mg; sodium 788.6mg.
                                Full Nutrition"
14,Bananas Foster II,"['¼ cup butter', '⅔ cup dark brown sugar', '3\u2009½ tablespoons rum', '1\u2009½ teaspoons vanilla extract', '½ teaspoon ground cinnamon', '3  bananas, peeled and sliced lengthwise and crosswise', '¼ cup coarsely chopped walnuts', '1 pint vanilla ice cream']","['In a large, deep skillet over medium heat, melt butter.  Stir in sugar, rum, vanilla and cinnamon.  When mixture begins to bubble, place bananas and walnuts in pan.  Cook until bananas are hot, 1 to 2 minutes.  Serve at once over vanilla ice cream.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1099911.jpg,"534 calories; protein 4.6g; carbohydrates 73.2g; fat 23.8g; cholesterol 59.5mg; sodium 146.1mg.
                                Full Nutrition"
15,Simple Beef Short Ribs,"['1 pound beef short ribs', '1 teaspoon salt', '½ teaspoon ground black pepper', '2 tablespoons all-purpose flour', '1 tablespoon olive oil', '1 tablespoon butter', '1  onion, sliced', '1 clove garlic', '1 (12 fluid ounce) can or bottle stout beer', '1 cup beef stock']","['Season the short ribs with salt and pepper, then dredge in flour until coated. Shake off the excess flour.', 'Heat the olive oil and butter in a large skillet or Dutch oven over medium-high heat. Cook the ribs until browned on each side, about 5 minutes per side. Remove from the skillet and set aside. Add the onion and garlic to the skillet; cook and stir until onion is tender, about 5 minutes. Return the ribs to the skillet and pour in the beer. Stir, scraping the bottom of the pan, until all of the browned bits have mixed in with the liquid. Pour in the beef stock, cover and simmer over low heat until very tender, about 2 hours.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8121388.jpg,"364 calories; protein 13g; carbohydrates 10g; fat 27.4g; cholesterol 54.2mg; sodium 651.4mg.
                                Full Nutrition"
16,Yellow Squash Casserole,"['4 cups sliced yellow squash', '½ cup chopped onion', '35  buttery round crackers, crushed', '1 cup shredded Cheddar cheese', '2  eggs, beaten', '¾ cup milk', '¼ cup butter, melted', '1 teaspoon salt', 'ground black pepper to taste', '2 tablespoons butter']","['Preheat oven to 400 degrees F (200 degrees C).', 'Place squash and onion in a large skillet over medium heat. Pour in a small amount of water. Cover, and cook until squash is tender, about 5 minutes. Drain well, and place in a large bowl.', 'In a medium bowl, mix together cracker crumbs and cheese. Stir half of the cracker mixture into the cooked squash and onions. In a small bowl, mix together eggs and milk, then add to squash mixture. Stir in 1/4 cup melted butter, and season with salt and pepper. Spread into a 9x13 inch baking dish. Sprinkle with remaining cracker mixture, and dot with 2 tablespoons butter.', 'Bake in preheated oven for 25 minutes, or until lightly browned.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F806193.jpg,"196 calories; protein 6.1g; carbohydrates 10.3g; fat 14.8g; cholesterol 68.8mg; sodium 463.5mg.
                                Full Nutrition"
17,Sweet and Sour Sauce I,"['¾ cup white sugar', '⅓ cup white vinegar', '⅔ cup water', '¼ cup soy sauce', '1 tablespoon ketchup', '2 tablespoons cornstarch']","['Place the sugar, vinegar, water, soy sauce, ketchup and cornstarch in a medium saucepan, and bring to a boil. Stir continuously until the mixture has thickened.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1029629.jpg,"43 calories; protein 0.3g; carbohydrates 10.8g; sodium 236.3mg.
                                Full Nutrition"
18,Chef John's Creamy Mushroom Soup,"['¼ cup unsalted butter', '2 pounds sliced fresh mushrooms', '1 pinch salt', '1  yellow onion, diced', '1\u2009½ tablespoons all-purpose flour', '6 sprigs fresh thyme', '2 cloves garlic, peeled', '4 cups chicken broth', '1 cup water', '1 cup heavy whipping cream', '1 pinch salt and freshly ground black pepper to taste', '1 teaspoon fresh thyme leaves for garnish, or to taste']","['Melt butter in a large soup pot over medium-high heat; cook mushrooms in butter with 1 pinch salt until the mushrooms give off their juices; reduce heat to low. Continue to cook, stirring often, until juices evaporate and the mushrooms are golden brown, about 15 minutes. Set aside a few attractive mushroom slices for garnish later, if desired. Mix onion into mushrooms and cook until onion is soft and translucent, about 5 more minutes.', 'Stir flour into mushroom mixture and cook, stirring often, for 2 minutes to remove raw flour taste. Tie thyme sprigs into a small bundle with kitchen twine and add to mushroom mixture; add garlic cloves. Pour chicken stock and water into mushroom mixture. Bring to a simmer and cook for 1 hour. Remove thyme bundle.', 'Transfer soup to a blender in small batches and puree on high speed until smooth and thick.', 'Return soup to pot and stir in cream. Season with salt and black pepper and serve in bowls, garnished with reserved mushroom slices and a few thyme leaves.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1072703.jpg,"272 calories; protein 6.9g; carbohydrates 12.2g; fat 23.3g; cholesterol 78mg; sodium 666.6mg.
                                Full Nutrition"
19,French Crepes,"['1 cup all-purpose flour', '1 teaspoon white sugar', '¼ teaspoon salt', '3  eggs', '2 cups milk', '2 tablespoons butter, melted']","['Sift together flour, sugar and salt; set aside. In a large bowl, beat eggs and milk together with an electric mixer. Beat in flour mixture until smooth; stir in melted butter.', 'Heat a lightly oiled griddle or frying pan over medium high heat. Pour or scoop the batter onto the griddle, using approximately 2 tablespoons for each crepe. Tip and rotate pan to spread batter as thinly as possible. Brown on both sides and serve hot.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6115660.jpg,"94 calories; protein 4g; carbohydrates 10.3g; fat 4.1g; cholesterol 54.8mg; sodium 96.5mg.
                                Full Nutrition"
20,Keto Smothered Chicken Thighs,"['4 (8 ounce) skin-on, bone-in chicken thighs', '1 teaspoon paprika', 'salt and pepper to taste', '4 slices bacon, cut into 1/2 inch pieces', '⅓ cup low-sodium chicken broth', '4 ounces sliced mushrooms', '¼ cup heavy whipping cream', '2  green onions, white and green parts separated and sliced']","['Preheat the oven to 400 degrees F (200 degrees C).', 'Season chicken thighs on all sides with paprika, salt, and pepper.', 'Cook bacon in a cast iron skillet or oven-safe pan over medium-high heat until browned, 4 to 5 minutes. Remove from skillet and drain on a paper towel-lined plate. Drain and discard excess grease from skillet.', 'Return skillet to medium heat and cook chicken thighs, skin-side down, for 3 to 4 minutes. Flip chicken over and place skillet in the preheated oven.', 'Bake until chicken thighs are no longer pink at the bone and juices run clear, about 30 minutes. An instant-read thermometer inserted near the bone should read 165 degrees F (74 degrees C). Remove chicken to a plate and cover with foil to keep warm. Remove all but 2 tablespoons drippings from skillet.', 'Return skillet to the stove over medium-high heat. Pour in chicken broth while whisking up brown bits from the bottom of the skillet. Add mushrooms and cook until soft, about 3 to 4 minutes. Pour in heavy whipping cream and whisk together until lightly simmering, then reduce heat to medium-low. Season with salt and pepper, if necessary.', 'Return chicken and any juices back into skillet; top with bacon and green onions. Serve immediately, spooning sauce over the chicken.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6483083.jpg,"466 calories; protein 40.5g; carbohydrates 2.4g; fat 32g; cholesterol 158.9mg; sodium 373mg.
                                Full Nutrition"
21,Skillet-Roasted Cauliflower,"['3 tablespoons olive oil', '1 small sweet onion, sliced', 'salt to taste', '4 cloves garlic, chopped', '½ teaspoon dried basil', '½ teaspoon dried thyme', '½ teaspoon dried parsley', '1 head cauliflower, broken into florets', '½ cup freshly grated Parmesan cheese']","['Preheat the oven to 425 degrees F (220 degrees C).', 'Heat olive oil in a skillet over medium heat. Add onion and salt. Cook for 15 minutes; add garlic, basil, thyme, and parsley. Add cauliflower and toss together.', 'Place skillet in preheated oven and roast for 35 minutes, stirring halfway through roasting time.', 'Sprinkle cauliflower with Parmesan cheese and serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5382753.jpg,"181 calories; protein 7.1g; carbohydrates 10.9g; fat 13.2g; cholesterol 8.8mg; sodium 236.6mg.
                                Full Nutrition"
22,Simple Cake Pops,"['1 (15.25 ounce) package yellow cake mix (such as Betty Crocker®)', '1 cup water', '3  eggs', '½ cup vegetable oil', '1 (16 ounce) package prepared chocolate frosting', '18  lollipop sticks', '1 (14 ounce) bag chocolate candy melts', '1 (.75 ounce) tube decorating icing']","['Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13-inch baking dish.', 'Beat cake mix, water, eggs, and oil in a bowl using an electric mixer on low speed for 30 seconds. Increase speed to medium and beat for 2 minutes more. Pour batter into the prepared baking dish.', 'Bake in the preheated oven until a toothpick inserted in the center comes out clean, 28 to 33 minutes. Cool completely, at least 1 hour.', 'Crumble cake into a large bowl. Stir frosting into cake crumbles until mixture is sticky but not too smooth. Chill in refrigerator, at least 30 minutes.', 'Roll cake mixture into 1 1/2-inch balls and arrange on a baking sheet. Place 1 lollipop stick into each ball.', 'Melt about 1/4 cup chocolate candy melts in a microwave-safe bowl in the microwave, about 20 seconds. Dip each cake pop in the melted chocolate. Repeat melting chocolate and dipping remaining cake pops. Decorate pops with decorating icing.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5343925.jpg,"378 calories; protein 4.1g; carbohydrates 46g; fat 22.8g; cholesterol 31.5mg; sodium 236.3mg.
                                Full Nutrition"
23,Strawberry Pretzel Salad,"['2 cups crushed pretzels', '¾ cup butter, melted', '3 tablespoons white sugar', '1 (8 ounce) package cream cheese, softened', '1 cup white sugar', '1 (8 ounce) container frozen whipped topping, thawed', '2 (3 ounce) packages strawberry flavored Jell-O®', '2 cups boiling water', '2 (10 ounce) packages frozen strawberries']","['Preheat oven to 400 degrees F (200 degrees C).', 'Stir together crushed pretzels, melted butter and 3 tablespoons sugar; mix well and press mixture into the bottom of a 9x13 inch baking dish.', 'Bake 8 to 10 minutes, until set.  Set aside to cool.', 'In a large mixing bowl cream together cream cheese and 1 cup sugar.  Fold in whipped topping.  Spread mixture onto cooled crust.', 'Dissolve gelatin in boiling water.  Stir in still frozen strawberries and allow to set briefly.  When mixture is about the consistency of egg whites, pour and spread over cream cheese layer.  Refrigerate until set.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4537072.jpg,"424 calories; protein 4.5g; carbohydrates 52.1g; fat 23.3g; cholesterol 51mg; sodium 441.7mg.
                                Full Nutrition"
24,Red Lobster® Cheddar Biscuits,"['2 cups all-purpose flour', '1 cup shredded Cheddar cheese', '1 tablespoon baking powder', '1 teaspoon salt', '½ teaspoon garlic powder', '⅔ cup milk', '⅓ cup butter', '1  large egg', '2 tablespoons melted butter']","['Preheat oven to 400 degrees F (200 degrees C). Butter a baking sheet.', 'Combine flour, Cheddar cheese, baking powder, salt, and garlic powder in a bowl.', 'Combine milk, 1/3 cup butter, and egg in a separate bowl. Mix into the flour mixture until chunky; be careful not to over-mix the batter.', 'Drop batter by tablespoonfuls onto the prepared baking sheet.', 'Bake in the preheated oven for 10 minutes. Brush melted butter on top and continue baking until golden brown, about 5 minutes more.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4571413.jpg,"379 calories; protein 11.1g; carbohydrates 34g; fat 22.1g; cholesterol 90.2mg; sodium 795.9mg.
                                Full Nutrition"
25,Southern Fried Cabbage,"['3 slices bacon, cut into thirds', '⅓ cup vegetable oil', '1 teaspoon salt, or to taste', '1 teaspoon ground black pepper, or to taste', '1 head cabbage, cored and sliced', '1  white onion, chopped', '1 pinch white sugar']","['Place the bacon and vegetable oil into a large pot over medium heat. Season with salt and pepper. Cook for about 5 minutes, or until bacon is crisp. Add cabbage, onion, and sugar to the pot; cook and stir continuously for 5 minutes, until tender.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F12%2F12%2F4469410_original.jpg,"189 calories; protein 4.4g; carbohydrates 13.6g; fat 14.2g; cholesterol 5mg; sodium 527.8mg.
                                Full Nutrition"
26,Easiest Pot Roast Ever,"['3 pounds beef roast', '6  potatoes', '1\u2009½ cups baby carrots', '1  yellow onion', '2 stalks celery', '3 cubes beef bouillon', '½ cup water']","['Cut up potatoes, onions, and celery in to fairly large chunks and place in a slow cooker. Put roast on top of vegetables. Place 3 bouillon cubes randomly on top of roast and pour in water.', 'Cover, and cook on low for 6 to 8 hours or High for 4 to 5 hours.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4533706.jpg,"526 calories; protein 31.7g; carbohydrates 42.4g; fat 25.3g; cholesterol 103.2mg; sodium 547.4mg.
                                Full Nutrition"
