,title,ingredients,instructions,picture_link,nutrition_text
10,Easy Garam Masala,"['1 tablespoon ground cumin', '1\u2009½ teaspoons ground coriander', '1\u2009½ teaspoons ground cardamom', '1\u2009½ teaspoons ground black pepper', '1 teaspoon ground cinnamon', '½ teaspoon ground cloves', '½ teaspoon ground nutmeg']","['Mix cumin, coriander, cardamom, pepper, cinnamon, cloves, and nutmeg in a bowl. Place mix in an airtight container, and store in a cool, dry place.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F399841.jpg,"6 calories; protein 0.2g; carbohydrates 1g; fat 0.2g; sodium 1.3mg.
                                Full Nutrition"
11,Chef John's Chicken and Mushrooms,"['2  chicken breast halves, boneless, skin-on', 'salt and ground black pepper to taste', '2 tablespoons olive oil', '8 ounces fresh mushrooms, sliced 1/4 inch thick', '1 pinch salt', '½ cup water', '1 tablespoon butter', 'salt and ground black pepper to taste']","['Preheat oven to 400 degrees F (200 degrees C).', 'Season chicken on all sides with salt and ground black pepper.', 'Heat olive oil over medium-high heat in an ovenproof skillet. Place chicken skin-side down in skillet and cook until browned, about 5 minutes.', 'Turn chicken over; stir mushrooms with a pinch of salt into skillet. Increase heat to high; cook, stirring mushrooms occasionally, until mushrooms shrink slightly, about 5 minutes.', 'Transfer skillet to the preheated oven and cook until chicken is no longer pink in the center and the juices run clear, 15 to 20 minutes. An instant-read thermometer inserted into the center should read 165 degrees F (74 degrees C). Transfer chicken breasts to a plate and loosely tent with foil; set aside.', 'Set skillet on the stovetop over medium-high heat; cook and stir mushrooms until brown bits start to form on the bottom of the pan, about 5 minutes. Pour water into the skillet, and bring to a boil while scraping the browned bits off of the bottom of the pan. Cook until water is reduced by half, about 2 minutes. Remove from heat.', 'Stir in any accumulated juices from the chicken into the skillet. Stir butter into mushroom mixture, stirring constantly until butter is completely melted and incorporated.', 'Season with salt and pepper. Spoon mushroom sauce over chicken and serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3548022.jpg,"398 calories; protein 28.1g; carbohydrates 3.7g; fat 30.6g; cholesterol 90.8mg; sodium 355.4mg.
                                Full Nutrition"
12,Best Strawberry Daiquiri,"['6 cups ice', '½ cup white sugar', '4 ounces frozen strawberries', '⅛ cup lime juice', '½ cup lemon juice', '¾ cup rum', '¼ cup lemon-lime flavored carbonated beverage']","['In a blender, combine ice, sugar and strawberries. Pour in lime juice, lemon juice, rum and lemon-lime soda. Blend until smooth. Pour into glasses and serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F36697.jpg,"110 calories; protein 0.1g; carbohydrates 16.3g; fat 0g; cholesterol 0mg; sodium 6.5mg.
                                Full Nutrition"
13,Miso Soup,"['2 teaspoons dashi granules', '4 cups water', '3 tablespoons miso paste', '1 (8 ounce) package silken tofu, diced', '2  green onions, sliced diagonally into 1/2 inch pieces']","['In a medium saucepan over medium-high heat, combine dashi granules and water; bring to a boil. Reduce heat to medium, and whisk in the miso paste. Stir in tofu. Separate the layers of the green onions, and add them to the soup. Simmer gently for 2 to 3 minutes before serving.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F365400.jpg,"63 calories; protein 5.5g; carbohydrates 5.3g; fat 2.3g; sodium 513.1mg.
                                Full Nutrition"
14,A Very Popular BBQ Sauce,"['1\u2009½ cups brown sugar', '1\u2009½ cups ketchup', '½ cup red wine vinegar', '½ cup water', '1 tablespoon Worcestershire sauce', '2\u2009½ tablespoons dry mustard', '2 teaspoons paprika', '2 teaspoons salt', '1\u2009½ teaspoons black pepper', '2 dashes hot pepper sauce']","['In a blender, combine brown sugar, ketchup, vinegar, water and Worcestershire sauce. Season with mustard, paprika, salt, pepper, and hot pepper sauce. Blend until smooth.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F72682.jpg,"43 calories; protein 0.4g; carbohydrates 10.2g; fat 0.3g; sodium 278.4mg.
                                Full Nutrition"
15,Chef John's Perfect Prime Rib,"['4 pounds prime rib roast', '¼ cup unsalted butter, softened', '1 tablespoon freshly ground black pepper', '1 teaspoon herbes de Provence', 'kosher salt']","['Place rib roast on a plate and bring to room temperature, about 4 hours.', 'Preheat an oven to 500 degrees F (260 degrees C).', 'Combine butter, pepper, and herbes de Provence in a bowl; mix until well blended. Spread butter mixture evenly over entire roast. Season roast generously with kosher salt.', 'Roast the 4-pound prime rib (see footnote if using a larger and smaller roast) in the preheated oven for 20 minutes. Turn the oven off and, leaving the roast in the oven with the door closed, let the roast sit in the oven for 2 hours. Remove roast from the oven, slice, and serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4886145.jpg,"1757 calories; protein 72.5g; carbohydrates 1g; fat 160.6g; cholesterol 361.6mg; sodium 342.7mg.
                                Full Nutrition"
16,Old Charleston Style Shrimp and Grits,"['3 cups water', '2 teaspoons salt', '1 cup coarsely ground grits', '2 cups half-and-half', '2 pounds uncooked shrimp, peeled and deveined', 'salt to taste', '1 pinch cayenne pepper, or to taste', '1  lemon, juiced', '1 pound andouille sausage, cut into 1/4-inch slices', '5 slices bacon', '1 medium green bell pepper, chopped', '1 medium red bell pepper, chopped', '1 medium yellow bell pepper, chopped', '1 cup chopped onion', '1 teaspoon minced garlic', '¼ cup butter', '¼ cup all-purpose flour', '1 cup chicken broth', '1 tablespoon Worcestershire sauce', '1 cup shredded sharp Cheddar cheese']","['Bring water and 2 teaspoons salt to a boil in a heavy saucepan over medium-high heat. Whisk grits into the boiling water, and then whisk in half-and-half. Reduce heat to medium-low and simmer, stirring occasionally, until grits are thickened and tender, 15 to 20 minutes. Set aside and keep warm.', 'Sprinkle shrimp with salt and cayenne pepper to taste. Add lemon juice, toss to combine, and set aside to marinate.', 'Place sausage slices in a large skillet over medium-high heat. Cook, stirring occasionally, until browned, 5 to 8 minutes. Remove sausage from the skillet.', 'Add bacon to the same skillet and increase heat to medium-high. Cook until evenly browned, about 5 minutes per side. Transfer bacon to paper towels to drain, then chop or crumble when cool enough to handle. Leave bacon drippings in the skillet.', 'Add bell peppers, onion, and garlic to the bacon drippings; cook and stir until onion is translucent, about 8 minutes.', 'Stir cooked sausage and marinated shrimp into the skillet with the cooked vegetables. Turn off the heat and set aside.', 'Melt butter in a small saucepan over medium heat. Whisk in flour, stirring to create a smooth roux. Turn heat to low and cook, stirring constantly, until mixture is golden brown in color, 8 to 10 minutes. Watch carefully, mixture burns easily.', 'Pour the roux over the sausage, shrimp, and vegetables. Place the skillet over medium heat, add chicken broth, bacon, and Worcestershire sauce, and stir to combine. Cook until sauce thickens up and shrimp turn opaque and bright pink, about 8 minutes.', 'Just before serving, mix sharp Cheddar cheese into grits until melted and grits are creamy and light yellow. Serve shrimp mixture over cheese grits.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F1033249144001%2F2790c647-6c60-450e-b072-1611ba161f61%2Ffb54b0bc-d75c-4614-a7e0-1e63c9e0be9d%2F1280x720%2Fmatch%2Fimage.jpg,"618 calories; protein 38.6g; carbohydrates 16.2g; fat 43.7g; cholesterol 269.8mg; sodium 1634.8mg.
                                Full Nutrition"
17,Spicy Thai Basil Chicken (Pad Krapow Gai),"['⅓ cup chicken broth', '1 tablespoon oyster sauce', '1 tablespoon soy sauce, or as needed', '2 teaspoons fish sauce', '1 teaspoon white sugar', '1 teaspoon brown sugar', '2 tablespoons vegetable oil', '1 pound skinless, boneless chicken thighs, coarsely chopped', '¼ cup sliced shallots', '4 cloves garlic, minced', '2 tablespoons minced Thai chilies, Serrano, or other hot pepper', '1 cup very thinly sliced fresh basil leaves', '2 cups hot cooked rice']","['Whisk chicken broth, oyster sauce, soy sauce, fish sauce, white sugar, and brown sugar together in a bowl until well blended.', 'Heat large skillet over high heat. Drizzle in oil. Add chicken and stir fry until it loses its raw color, 2 to 3 minutes. Stir in shallots, garlic, and sliced chilies. Continue cooking on high heat until some of the juices start to caramelize in the bottom of the pan, about 2 or 3 more minutes. Add about a tablespoon of the sauce mixture to the skillet; cook and stir until sauce begins to caramelize, about 1 minute.', 'Pour in the rest of the sauce. Cook and stir until sauce has deglazed the bottom of the pan. Continue to cook until sauce glazes onto the meat, 1 or 2 more minutes. Remove from heat.', 'Stir in basil. Cook and stir until basil is wilted, about 20 seconds. Serve with rice.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4507925.jpg,"715 calories; protein 49.8g; carbohydrates 58.6g; fat 30g; cholesterol 155.9mg; sodium 1181.9mg.
                                Full Nutrition"
18,Superb Sauteed Mushrooms,"['3 tablespoons olive oil', '3 tablespoons butter', '1 pound button mushrooms, sliced', '1 clove garlic, thinly sliced', '1 tablespoon red cooking wine', '1 tablespoon teriyaki sauce, or more to taste', '¼ teaspoon garlic salt, or to taste', 'freshly ground black pepper to taste']","['Heat olive oil and butter in a large saucepan over medium heat. Cook and stir mushrooms, garlic, cooking wine, teriyaki sauce, garlic salt, and black pepper in the hot oil and butter until mushrooms are lightly browned, about 5 minutes. Reduce heat to low and simmer until mushrooms are tender, 5 to 8 more minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6051829.jpg,"199 calories; protein 3.9g; carbohydrates 5.3g; fat 19.2g; cholesterol 22.9mg; sodium 375.7mg.
                                Full Nutrition"
19,Easy Garlic-Lemon Scallops,"['¾ cup butter', '3 tablespoons minced garlic', '2 pounds large sea scallops', '1 teaspoon salt', '⅛ teaspoon pepper', '2 tablespoons fresh lemon juice']","['Melt butter in a large skillet over medium-high heat. Stir in garlic, and cook for a few seconds until fragrant. Add scallops, and cook for several minutes on one side, then turn over, and continue cooking until firm and opaque.', 'Remove scallops to a platter, then whisk salt, pepper, and lemon juice into butter. Pour sauce over scallops to serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5916120.jpg,"408 calories; protein 38.5g; carbohydrates 8.9g; fat 24.4g; cholesterol 152.4mg; sodium 987.9mg.
                                Full Nutrition"
20,Classic Hash Browns,"['2  russet potatoes, peeled', '3 tablespoons clarified butter', 'salt and ground black pepper to taste', '1 pinch cayenne pepper, or to taste', '1 pinch paprika, or to taste']","['Shred potatoes into a large bowl filled with cold water. Stir until water is cloudy, drain, and cover potatoes again with fresh cold water. Stir again to dissolve excess starch. Drain potatoes well, pat dry with paper towels, and squeeze out any excess moisture.', 'Heat clarified butter in a large non-stick pan over medium heat. Sprinkle shredded potatoes into the hot butter and season with salt, black pepper, cayenne pepper, and paprika.', 'Cook potatoes until a brown crust forms on the bottom, about 5 minutes. Continue to cook and stir until potatoes  are browned all over, about 5 more minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5466502.jpg,"334 calories; protein 4.4g; carbohydrates 37.5g; fat 19.4g; cholesterol 49.2mg; sodium 13.4mg.
                                Full Nutrition"
21,Old Fashioned Potato Cakes,"['2 cups mashed potatoes', '1 cup all-purpose flour', '1  onion, diced', '1  egg', '½ teaspoon ground black pepper', '½ teaspoon salt', '½ cup vegetable oil, or as needed']","['Mix mashed potatoes, flour, onion, egg, black pepper, and salt together in a bowl until batter consistency.', 'Heat vegetable oil in a skillet over medium heat. Drop 4-inch circles of batter into hot oil. Cook until golden brown, about 5 minutes per side. Remove with a slotted spoon and drain on paper towels. Repeat with remaining batter.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F874657.jpg,"255 calories; protein 7.1g; carbohydrates 45.1g; fat 4.9g; cholesterol 48.6mg; sodium 627.1mg.
                                Full Nutrition"
22,Actually Delicious Turkey Burgers,"['3 pounds ground turkey', '¼ cup seasoned bread crumbs', '¼ cup finely diced onion', '2  egg whites, lightly beaten', '¼ cup chopped fresh parsley', '1 clove garlic, peeled and minced', '1 teaspoon salt', '¼ teaspoon ground black pepper']","['In a large bowl, mix ground turkey, seasoned bread crumbs, onion, egg whites, parsley, garlic, salt, and pepper. Form into 12 patties.', 'Cook the patties in a medium skillet over medium heat, turning once, to an internal temperature of 180 degrees F (85 degrees C).']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7818569.jpg,"184 calories; protein 20.9g; carbohydrates 2.3g; fat 9.5g; cholesterol 89.6mg; sodium 354.5mg.
                                Full Nutrition"
23,Bacon-Wrapped Jalapeno Poppers,"['½ cup cream cheese', '½ cup shredded sharp Cheddar cheese', '12  jalapeno peppers, halved lengthwise, seeds and membranes removed', '12 slices bacon']","['Preheat oven to 400 degrees F (200 degrees C). Line a baking sheet with aluminum foil.', 'Mix cream cheese and Cheddar cheese together in a bowl until evenly blended. Fill each jalapeno half with the cheese mixture. Put halves back together and wrap each stuffed pepper with a slice of bacon. Arrange bacon-wrapped peppers on the prepared baking sheet.', 'Bake in the preheated oven until bacon is crispy, about 15 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1126580.jpg,"213 calories; protein 11g; carbohydrates 2.5g; fat 17.7g; cholesterol 51.3mg; sodium 539.5mg.
                                Full Nutrition"
24,Baked Ham and Cheese Party Sandwiches,"['¾ cup melted butter', '1\u2009½ tablespoons Dijon mustard', '1\u2009½ teaspoons Worcestershire sauce', '1\u2009½ tablespoons poppy seeds', '1 tablespoon dried minced onion', '24  mini sandwich rolls', '1 pound thinly sliced cooked deli ham', '1 pound thinly sliced Swiss cheese']","['Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13-inch baking dish.', 'In a bowl, mix together butter, Dijon mustard, Worcestershire sauce, poppy seeds, and dried onion. Separate the tops from bottoms of the rolls, and place the bottom pieces into the prepared baking dish. Layer about half the ham onto the rolls. Arrange the Swiss cheese over the ham, and top with remaining ham slices in a layer. Place the tops of the rolls onto the sandwiches. Pour the mustard mixture evenly over the rolls.', 'Bake in the preheated oven until the rolls are lightly browned and the cheese has melted, about 20 minutes. Slice into individual rolls through the ham and cheese layers to serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4502246.jpg,"208 calories; protein 9.8g; carbohydrates 10.8g; fat 14g; cholesterol 43.4mg; sodium 439.2mg.
                                Full Nutrition"
25,Homemade Baked Egg Custard,"['1 cup unsalted butter', '¾ cup white sugar', '1 large egg', '2\u2009½ cups all-purpose flour', '4  eggs', '½ cup white sugar', '2 teaspoons vanilla extract', '2 cups milk', '1 pinch ground nutmeg, or to taste']","['Preheat the oven to 400 degrees F (200 degrees C). Lightly grease the bottom of a deep-dish pie plate.', 'Beat butter, sugar, and egg in a bowl until creamy. Blend in flour to form a dough, using your hands to knead it together at the end.', 'Roll pastry out on a lightly floured surface and place into the prepared pie plate so it covers the bottom and the sides.', 'Beat eggs and sugar in a bowl using an electric mixer. Beat in vanilla extract. Gradually stir in cold milk until fully incorporated. Pour custard mixture over the pastry base and sprinkle with nutmeg.', 'Bake in the preheated oven until custard is set and a sharp knife inserted near the centre comes out clean, about 45 minutes. Remove from the oven and cool completely before serving, about 1 hour.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5249590.jpg,"546 calories; protein 10.2g; carbohydrates 64.4g; fat 27.8g; cholesterol 182.1mg; sodium 72.8mg.
                                Full Nutrition"
26,Juiciest Hamburgers Ever,"['2 pounds ground beef', '1  egg, beaten', '¾ cup dry bread crumbs', '3 tablespoons evaporated milk', '2 tablespoons Worcestershire sauce', '⅛ teaspoon cayenne pepper', '2 cloves garlic, minced']","['Preheat grill for high heat.', 'In a large bowl, mix the ground beef, egg, bread crumbs, evaporated milk, Worcestershire sauce, cayenne pepper, and garlic using your hands. Form the mixture into 8 hamburger patties.', 'Lightly oil the grill grate. Grill patties 5 minutes per side, or until well done.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F613791.jpg,"288 calories; protein 21.5g; carbohydrates 9.1g; fat 17.8g; cholesterol 95.5mg; sodium 196.3mg.
                                Full Nutrition"
27,One-Pan Sour Cream Chicken Enchilada Skillet,"['3 tablespoons butter', '3 tablespoons all-purpose flour', '2 cups chicken broth', '1 (4 ounce) can chopped green chilies', '1 (4 ounce) can sliced black olives', '½ teaspoon kosher salt', '¼ teaspoon dried oregano', '⅛ teaspoon chipotle chile powder', '3  skinless, boneless chicken breast halves', '1 cup sour cream', '12 (6 inch) corn tortillas, cut into bite-size pieces', '1 cup shredded Colby-Jack cheese, or to taste']","['Melt butter in a large skillet over medium heat. Stir in flour; cook for 1 minute. Whisk in chicken broth; cook and stir until sauce is smooth and thickened, 2 to 3 minutes.', 'Stir green chiles, olives, salt, oregano, and chipotle chile powder into the sauce. Add chicken breasts and bring to a simmer. Reduce heat to low, cover, and cook until chicken is no longer pink in the center and the juices run clear, about 15 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).', 'Remove chicken from the skillet, leaving heat on low. Place chicken on a plate; shred into bite-size pieces.', 'Stir sour cream into the sauce. Return chicken to the skillet; add tortilla pieces. Stir until combined and top with Colby-Jack cheese. Cover and cook until bubbly and melted, 5 to 8 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7956466.jpg,"328 calories; protein 16.1g; carbohydrates 23.3g; fat 19.5g; cholesterol 63.9mg; sodium 909.3mg.
                                Full Nutrition"
