,title,ingredients,instructions,picture_link,nutrition_text
10,Cream of Mushroom Soup I,"['5 cups sliced fresh mushrooms', '1\u2009½ cups chicken broth', '½ cup chopped onion', '⅛ teaspoon dried thyme', '3 tablespoons butter', '3 tablespoons all-purpose flour', '¼ teaspoon salt', '¼ teaspoon ground black pepper', '1 cup half-and-half', '1 tablespoon sherry']","['In a large heavy saucepan, cook mushrooms in the broth with onion and thyme until tender, about 10 to 15 minutes.', 'In blender or food processor, puree the mixture , leaving some chunks of vegetable in it. Set aside.', 'In the saucepan, melt the butter, whisk in the flour until smooth. Add the salt, pepper, half and half and vegetable puree. Stirring constantly, bring soup to a boil and cook until thickened. Adjust seasonings to taste, and add sherry.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F94846.jpg,"148 calories; protein 4.8g; carbohydrates 8.6g; fat 11g; cholesterol 30.2mg; sodium 363.7mg.
                                Full Nutrition"
11,Italian Breaded Pork Chops,"['3  eggs, lightly beaten', '3 tablespoons milk', '1\u2009½ cups Italian seasoned bread crumbs', '½ cup grated Parmesan cheese', '2 tablespoons dried parsley', '2 tablespoons olive oil', '4 cloves garlic, peeled and chopped', '4  pork chops']","['Preheat oven to 325 degrees F (160 degrees C).', 'In a small bowl, beat together the eggs and milk. In a separate small bowl, mix the bread crumbs, Parmesan cheese, and parsley.', 'Heat the olive oil in a large, oven-proof skillet over medium heat. Stir in the garlic, and cook until lightly browned. Remove garlic, reserving for other uses.', 'Dip each pork chop into the egg mixture, then into the bread crumb mixture, coating evenly. Place coated pork chops in the skillet, and brown abut 5 minutes on each side.', 'Place the skillet and pork chops in the preheated oven, and cook 25 minutes, or to an internal temperature of 145 degrees F (63 degrees C).']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F257811.jpg,"440 calories; protein 30g; carbohydrates 33.4g; fat 20.3g; cholesterol 185.6mg; sodium 1026.1mg.
                                Full Nutrition"
12,Crab Legs with Garlic Butter Sauce,"['1 pound Snow Crab clusters, thawed if necessary', '¼ cup butter', '1 clove garlic, minced', '1\u2009½ teaspoons dried parsley', '⅛ teaspoon salt', '¼ teaspoon fresh-ground black pepper']","['Cut a slit, length-wise, into the shell of each piece of crab.', 'Melt the butter in a large skillet over medium heat; cook the garlic in the butter until translucent; stir in the parsley, salt, and pepper. Continue to heat mixture until bubbling. Add the crab legs; toss to coat; allow to simmer in the butter mixture until completely heated, 5 to 6 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2027161.jpg,"520 calories; protein 43.6g; carbohydrates 1g; fat 37.5g; cholesterol 274.2mg; sodium 1030.7mg.
                                Full Nutrition"
13,Cheesy Chicken and Broccoli Casserole,"['1 teaspoon unsalted butter, or as needed', '2  skinless, boneless chicken breasts, cubed', '3 cups finely chopped broccoli', '2 (10.5 ounce) cans condensed cream of chicken soup', '1 cup shredded Cheddar cheese', '1 cup shredded Parmesan cheese, divided', '½ cup shredded mozzarella cheese', '½ cup sour cream', 'ground black pepper to taste']","['Preheat the oven to 350 degrees F (175 degrees C). Butter the bottom and sides of a 9x13-inch dish.', 'Bring a pot of water to a boil. Add chicken and continue to boil until no longer pink, 5 to 10 minutes.', 'Meanwhile, combine broccoli, cream of chicken soup, Cheddar cheese, 1/2 cup Parmesan cheese, mozzarella cheese, sour cream, and pepper in a large bowl. Mix well.', 'Drain chicken and add to broccoli mixture. Mix well. Pour into the prepared baking dish and spread evenly.', 'Bake in the preheated oven for 20 minutes. Add remaining Parmesan cheese on top and continue to bake until cheese is melted, 3 to 5 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8103240.jpg,"265 calories; protein 18.3g; carbohydrates 9.1g; fat 17.4g; cholesterol 55.8mg; sodium 832.4mg.
                                Full Nutrition"
14,Blackened Chicken,"['½ teaspoon paprika', '⅛ teaspoon salt', '¼ teaspoon cayenne pepper', '¼ teaspoon ground cumin', '¼ teaspoon dried thyme', '⅛ teaspoon ground white pepper', '⅛ teaspoon onion powder', '2  skinless, boneless chicken breast halves']","['Preheat oven to 350 degrees F (175 degrees C). Lightly grease a baking sheet. Heat a cast iron skillet over high heat for 5 minutes until it is smoking hot.', 'Mix together the paprika, salt, cayenne, cumin, thyme, white pepper, and onion powder. Oil the chicken breasts with cooking spray on both sides, then coat the chicken breasts evenly with the spice mixture.', 'Place the chicken in the hot pan, and cook for 1 minute. Turn, and cook 1 minute on other side. Place the breasts on the prepared baking sheet.', 'Bake in the preheated oven until no longer pink in the center and the juices run clear, about 5 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4538204.jpg,"135 calories; protein 24.7g; carbohydrates 0.9g; fat 3g; cholesterol 67.2mg; sodium 204.7mg.
                                Full Nutrition"
15,Gyoza Sauce,"['½ cup rice vinegar', '½ cup low-sodium soy sauce', '½ teaspoon crushed red pepper flakes', '1  garlic clove, minced', '½ teaspoon minced fresh ginger root', '⅓ cup thinly sliced green onions', '1 teaspoon sesame oil']","['Whisk together the rice vinegar, soy sauce, red pepper flakes, garlic, ginger, green onions, and sesame oil in a bowl; allow to sit 15 minutes before serving. Store in refrigerator up to 1 week.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F812892.jpg,"8 calories; protein 0.5g; carbohydrates 1g; fat 0.3g; sodium 266mg.
                                Full Nutrition"
16,Simple Whole Wheat Bread,"['3 cups warm water (110 degrees F/45 degrees C)', '2 (.25 ounce) packages active dry yeast', '⅓ cup honey', '5 cups bread flour', '3 tablespoons butter, melted', '⅓ cup honey', '1 tablespoon salt', '3\u2009½ cups whole wheat flour', '2 tablespoons butter, melted']","['In a large bowl, mix warm water, yeast, and 1/3 cup honey.  Add 5 cups white bread flour, and stir to combine.  Let set for 30 minutes, or until big and bubbly.', 'Mix in 3 tablespoons melted butter, 1/3 cup honey, and salt.  Stir in 2 cups whole wheat flour.  Flour a flat surface and knead with whole wheat flour until not real sticky - just pulling away from the counter, but still sticky to touch.  This may take an additional 2 to 4 cups of whole wheat flour.  Place in a greased bowl, turning once to coat the surface of the dough.  Cover with a dishtowel.  Let rise in a warm place until doubled.', 'Punch down, and divide into 3 loaves.  Place in greased 9 x 5 inch loaf pans, and allow to rise until dough has topped the pans by one inch.', 'Bake at 350 degrees F (175 degrees C) for 25 to 30 minutes; do not overbake.  Lightly brush the tops of loaves with 2 tablespoons melted butter or margarine when done to prevent crust from getting hard.  Cool completely.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F1033249144001%2Ff2518ffd-4cfb-4631-bab7-4b4269b1a064%2Ffc231862-2727-4b50-9d6c-d5593c90175f%2F1280x720%2Fmatch%2Fimage.jpg,"134 calories; protein 3.8g; carbohydrates 25.9g; fat 2.1g; cholesterol 4.2mg; sodium 207.1mg.
                                Full Nutrition"
17,World's Best Pasta Sauce!,"['1 pound sweet Italian sausage, sliced', '¾ pound lean ground beef', '½ cup minced onion', '2 cloves garlic, crushed', '1 (28 ounce) can crushed tomatoes', '2 (6 ounce) cans tomato paste', '2 (6.5 ounce) cans tomato sauce', '½ cup water', '2 tablespoons white sugar', '1\u2009½ teaspoons dried basil', '½ teaspoon fennel seed', '1 teaspoon Italian seasoning', '½ teaspoon salt', '¼ teaspoon ground black pepper']","['In a large pot or Dutch oven over medium heat, cook the sausage, beef, onion, and garlic until well browned; drain fat. Stir in crushed tomatoes, tomato paste, tomato sauce, and water. Mix in sugar and season with basil, fennel seed, Italian seasoning, salt, and pepper. Reduce heat to low, cover, and simmer 1 1/2 hours, stirring occasionally.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F670610.jpg,"157 calories; protein 9.6g; carbohydrates 11.9g; fat 8.6g; cholesterol 24mg; sodium 672.8mg.
                                Full Nutrition"
18,Meat Pie,"['1 medium potato, peeled and cubed', '½ pound ground beef', '½ pound ground pork', '⅓ clove garlic, chopped', '½ cup chopped onion', '¼ cup water', '½ teaspoon mustard powder', '½ teaspoon dried thyme', '¼ teaspoon ground cloves', '1 teaspoon salt', '¼ teaspoon ground black pepper', '¼ teaspoon dried sage', '1 (15 ounce) package refrigerated pie crusts']","['Preheat the oven to 425 degrees F (220 degrees C). Place the potato in a saucepan with enough water to cover. Bring to a boil, and cook until tender, about 5 minutes. Drain, mash, and set aside.', 'Meanwhile, crumble the ground beef and pork into a large saucepan, and add the garlic, onion and water. Season with mustard powder, thyme, cloves and salt. Cook over medium heat, stirring to crumble the meat and mix in the spices, until the meat is evenly browned. Remove from the heat, and mix in the mashed potato.', 'Place one of the pie crusts into a 9 inch pie plate. Fill with the meat mixture, then top with the other pie crust. Prick the top crust a few times with a knife to vent steam. Crimp around the edges using the tines of the fork, and remove any excess dough. Cover the edges of the pie crust with aluminum foil.', 'Bake for 25 minutes in the preheated oven, or until the crust has browned. Serve by itself, or with a beef gravy.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1672302.jpg,"381 calories; protein 13.5g; carbohydrates 28.1g; fat 23.7g; cholesterol 35.6mg; sodium 576.7mg.
                                Full Nutrition"
19,Cornish Game Hens with Garlic and Rosemary,"['4  Cornish game hens', 'salt and pepper to taste', '1  lemon, quartered', '4 sprigs fresh rosemary', '3 tablespoons olive oil', '24 cloves garlic', '⅓ cup white wine', '⅓ cup low-sodium chicken broth', '4 sprigs fresh rosemary, for garnish']","['Preheat oven to 450 degrees F (230 degrees C).', 'Rub hens with 1 tablespoon of the olive oil. Lightly season hens with salt and pepper. Place 1 lemon wedge and 1 sprig rosemary in cavity of each hen. Arrange in a large, heavy roasting pan, and arrange garlic cloves around hens. Roast in preheated oven for 25 minutes.', 'Reduce oven temperature to 350 degrees F (175 degrees C). In a mixing bowl, whisk together wine, chicken broth, and remaining 2 tablespoons of oil; pour over hens. Continue roasting about 25 minutes longer, or until hens are golden brown and juices run clear. Baste with pan juices every 10 minutes.', 'Transfer hens to a platter, pouring any cavity juices into the roasting pan. Tent hens with aluminum foil to keep warm. Transfer pan juices and garlic cloves to a medium saucepan and boil until liquids reduce to a sauce consistency, about 6 minutes. Cut hens in half lengthwise and arrange on plates. Spoon sauce and garlic around hens. Garnish with rosemary sprigs, and serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F14%2F344025_original-2000.jpg,"814 calories; protein 59.4g; carbohydrates 9.7g; fat 57.5g; cholesterol 339.7mg; sodium 1382.6mg.
                                Full Nutrition"
20,Garlic Parmesan Wing Sauce,"['½ cup butter, melted', '½ cup grated Parmesan cheese', '1 teaspoon garlic powder', '½ teaspoon onion salt', '¼ teaspoon freshly ground black pepper']","['Mix butter, Parmesan cheese, garlic power, onion salt, and black pepper together in a bowl.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2692182.jpg,"83 calories; protein 1.4g; carbohydrates 0.4g; fat 8.6g; cholesterol 23.3mg; sodium 181mg.
                                Full Nutrition"
21,Traditional White Bread,"['2 (.25 ounce) packages active dry yeast', '3 tablespoons white sugar', '2\u2009½ cups warm water (110 degrees F/45 degrees C)', '3 tablespoons lard, softened', '1 tablespoon salt', '6\u2009½ cups bread flour']","['In a large bowl, dissolve yeast and sugar in warm water. Stir in lard, salt and two cups of the flour. Stir in the remaining flour, 1/2 cup at a time, beating well after each addition. When the dough has pulled together, turn it out onto a lightly floured surface and knead until smooth and elastic, about 8 minutes.', 'Lightly oil a large bowl, place the dough in the bowl and turn to coat with oil. Cover with a damp cloth and let rise in a warm place until doubled in volume, about 1 hour.', 'Deflate the dough and turn it out onto a lightly floured surface. Divide the dough into two equal pieces and form into loaves. Place the loaves into two lightly greased 9x5 inch loaf pans. Cover the loaves with a damp cloth and let rise until doubled in volume, about 40 minutes.', 'Preheat oven to 425 degrees F (220 degrees C).', 'Bake at 375 degrees F (190 degrees C) for about 30 minutes or until the top is golden brown and the bottom of the loaf sounds hollow when tapped.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3133806.jpg,"167 calories; protein 4.9g; carbohydrates 30.4g; fat 2.6g; cholesterol 1.8mg; sodium 350.8mg.
                                Full Nutrition"
22,The Perfect Margarita,"['1  lime wedge', '1 pinch coarse sea salt to taste', '1  large ice cube', 'ice', '2 fluid ounces white tequila', '1\u2009½ fluid ounces triple sec', '1 fluid ounce freshly squeezed lime juice', '1 slice lime']","['Moisten the rim of a glass with a lime wedge. Sprinkle salt onto a plate. Lightly dip the moistened rim into the salt. Place a large ice cube in the glass and freeze the prepared glass until ready to serve.', 'Fill a cocktail shaker with fresh ice. Add tequila, triple sec, and lime juice. Cover and shake vigorously until outside of the shaker has frosted. Strain into the prepared glass and garnish with a slice of lime.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5386189.jpg,"321 calories; protein 0.7g; carbohydrates 30.4g; fat 0.3g; sodium 330.6mg.
                                Full Nutrition"
23,Easy Bacon and Cheese Quiche,"['1 (9 inch) deep dish frozen pie crust', '1 (3 ounce) can bacon bits', '½ cup chopped onion', '5 ounces shredded Swiss cheese', '3 ounces grated Parmesan cheese', '4  eggs, lightly beaten', '1 cup half-and-half cream']","['Preheat oven to 400 degrees F (200 degrees C).', 'Place unthawed pie crust on a baking sheet. In a medium bowl, mix the bacon, onions, and both cheeses. Pour this mixture into the crust.', 'Mix the eggs and half and half in a bowl. Pour the egg mixture over the cheese mixture.', 'Bake in preheated oven for 15 minutes. Reduce heat to 350 degrees F (175 degrees C) and bake for an additional 35 minutes, until top of quiche begins to turn brown.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3782238.jpg,"463 calories; protein 24.7g; carbohydrates 20.2g; fat 31.5g; cholesterol 183.1mg; sodium 993.4mg.
                                Full Nutrition"
