,title,ingredients,instructions,picture_link,nutrition_text
10,Chef John's Pita Bread,"['1 (.25 ounce) package active dry yeast', '1 cup warm water (90 to 100 degrees F/32 to 38 degrees C)', '1 cup all-purpose flour', '1\u2009½ tablespoons olive oil', '1\u2009¾ teaspoons salt', '1\u2009¾ cups all-purpose flour, or more as needed', '1 teaspoon olive oil, divided']","['Place yeast into the work bowl of a stand mixer and add 1 cup warm water and 1 cup flour. Whisk together and let stand 15 to 20 minutes for mixture to rise and make a loose sponge. Mixture will bubble and foam.', 'Pour 1 1/2 tablespoons olive oil and salt into sponge; add 1 3/4 cup flour. Mix at low speed, using a dough hook attachment, until dough is soft, supple, and slightly sticky. If dough sticks to the sides of the bowl, add up to 1/4 cup more flour, a little at a time.', 'Knead dough with machine on low speed until slightly springy and still soft, 5 to 6 minutes. Turn dough out onto a floured work surface and form into a ball.', 'Wipe inside of bowl with 1/4 teaspoon olive oil. Turn dough around in bowl to cover with a thin film of oil; cover bowl with foil and let sit until dough has doubled in size, about 2 hours.', 'Remove dough from bowl and place onto a floured work surface. Lightly pat into a flat shape about 1 inch thick. Use a knife to cut dough into 8 pieces.', 'Form each piece into a small round ball with a smooth top, pulling dough from the sides and tucking the ends underneath the bottom.', 'Cover dough balls with lightly oiled plastic wrap and let rest for 30 minutes.', 'Sprinkle a small amount of flour on a work surface and top of a dough ball; gently pat dough ball flat with your fingers, forming a flat, round bread about 1/4 inch thick. Let dough round rest for 5 minutes. Repeat with remaining dough balls.', 'Brush a cast-iron skillet with remaining 3/4 teaspoon olive oil and place over medium-high heat. Lay pita bread into hot skillet and cook until bread begins to puff up and bottom has brown spots and blisters, about 3 minutes. Flip, cook 2 more minutes, and flip back onto original side to cook for about 30 more seconds. Pita bread will begin to puff up and fill with hot air. Stack cooked breads on a plate; when cool enough to handle, break breads in half and open the pocket inside for stuffing.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5679240.jpg,"187 calories; protein 4.8g; carbohydrates 33.1g; fat 3.6g; sodium 510.9mg.
                                Full Nutrition"
11,Chef John's Fresh Salmon Cakes,"['1 tablespoon extra-virgin olive oil', '¼ cup minced onion', '2 tablespoons minced red bell pepper', '2 tablespoons minced celery', 'salt and pepper to taste', '1 tablespoon capers', '1\u2009¼ pounds fresh wild salmon, coarsely chopped', '¼ cup mayonnaise', '¼ cup panko bread crumbs', '2 cloves garlic, minced', '1 teaspoon Dijon mustard', '1 pinch cayenne pepper', '1 pinch seafood seasoning (such as Old Bay®)', '1 tablespoon panko bread crumbs, or to taste', '2 tablespoons olive oil, or as needed']","['Heat extra virgin olive oil in a skillet over medium heat. Cook and stir onion, red pepper, celery, and a pinch of salt in hot oil until onion is soft and translucent, about 5 minutes. Add capers; cook and stir until fragrant, about 2 minutes. Remove from heat and cool to room temperature.', 'Stir salmon, onion mixture, mayonnaise, 1/4 cup bread crumbs, garlic, mustard, cayenne, seafood seasoning, salt, and ground black pepper together in a bowl until well-mixed. Cover the bowl with plastic wrap and refrigerate until firmed and chilled, 1 to 2 hours.', 'Form salmon mixture into four 1-inch thick patties; sprinkle remaining panko bread crumbs over each patty.', 'Heat olive oil in a skillet over medium-heat. Cook patties in hot oil until golden and cooked through, 3 to 4 minutes per side.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4470536.jpg,"460 calories; protein 31.6g; carbohydrates 8.5g; fat 33.5g; cholesterol 101.6mg; sodium 337.3mg.
                                Full Nutrition"
12,Baked Oatmeal II,"['3 cups rolled oats', '1 cup brown sugar', '2 teaspoons ground cinnamon', '2 teaspoons baking powder', '1 teaspoon salt', '1 cup milk', '2  eggs', '½ cup melted butter', '2 teaspoons vanilla extract', '¾ cup dried cranberries']","['Preheat oven to 350 degrees F (175 degrees C).', 'In a large bowl, mix together oats, brown sugar, cinnamon, baking powder, and salt. Beat in milk, eggs, melted butter, and vanilla extract. Stir in dried cranberries. Spread into a 9x13 inch baking dish.', 'Bake in preheated oven for 40 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F462182.jpg,"393 calories; protein 6.8g; carbohydrates 59.2g; fat 15.3g; cholesterol 79.4mg; sodium 502mg.
                                Full Nutrition"
13,Mom's Scalloped Potato Gratin,"['2 tablespoons unsalted butter, at room temperature', '3 large russet potatoes, or more to taste', 'kosher salt and freshly ground black pepper to taste', '1 pinch cayenne pepper, or to taste', '¾ cup grated sharp white Cheddar cheese', '3\u2009½ cups whole milk']","['Preheat the oven to 400 degrees F (200 degrees C). Grease a 2-quart casserole dish with 2 tablespoons butter and set aside.', 'Peel potatoes and cut at a 45-degree angle into 1/4-inch thick round slices.', 'Arrange 1/3 of the potato slices in an even layer in the bottom of the prepared dish. Season the layer very generously with salt, and sparingly with the freshly ground black pepper, and cayenne, if using. Top evenly with 1/3 of the Cheddar cheese. Repeat this process two more times for a total of three layers of potatoes, except for the last third of the cheese. Slowly and carefully pour in the milk, without upsetting the layers. The milk should almost, but not quite, cover the potatoes.', 'Top with remaining Cheddar cheese and place the casserole dish on a sheet pan to catch any drips.', 'Bake in the center of the preheated oven until potatoes are tender and the top is well browned and bubbling, about 1 hour and 15 minutes. Let rest for 10 minutes before serving.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9007187.jpg,"248 calories; protein 9.5g; carbohydrates 29.2g; fat 10.8g; cholesterol 31.9mg; sodium 131.6mg.
                                Full Nutrition"
14,Indian Chicken Curry II,"['3 tablespoons olive oil', '1 small onion, chopped', '2 cloves garlic, minced', '3 tablespoons curry powder', '1 teaspoon ground cinnamon', '1 teaspoon paprika', '1  bay leaf', '½ teaspoon grated fresh ginger root', '½ teaspoon white sugar', 'salt to taste', '2  skinless, boneless chicken breast halves - cut into bite-size pieces', '1 tablespoon tomato paste', '1 cup plain yogurt', '¾ cup coconut milk', '½  lemon, juiced', '½ teaspoon cayenne pepper']","['Heat olive oil in a skillet over medium heat. Saute onion until lightly browned. Stir in garlic, curry powder, cinnamon, paprika, bay leaf, ginger, sugar and salt. Continue stirring for 2 minutes. Add chicken pieces, tomato paste, yogurt, and coconut milk. Bring to a boil, reduce heat, and simmer for 20 to 25 minutes.', 'Remove bay leaf, and stir in lemon juice and cayenne pepper. Simmer 5 more minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1053643.jpg,"313 calories; protein 19.1g; carbohydrates 14g; fat 21.7g; cholesterol 37.9mg; sodium 268.3mg.
                                Full Nutrition"
15,Sarah's Rice Pilaf,"['2 tablespoons butter', '½ cup orzo pasta', '½ cup diced onion', '2 cloves garlic, minced', '½ cup uncooked white rice', '2 cups chicken broth']","['Melt the butter in a lidded skillet over medium-low heat. Cook and stir orzo pasta until golden brown. Stir in onion and cook until onion becomes translucent, then add garlic and cook for 1 minute. Mix in the rice and chicken broth. Increase heat to high and bring to a boil. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Remove from heat and let stand for 5 minutes, then fluff with a fork.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F597420.jpg,"244 calories; protein 5.9g; carbohydrates 40g; fat 6.5g; cholesterol 17.8mg; sodium 524.3mg.
                                Full Nutrition"
16,Healing Cabbage Soup,"['3 tablespoons olive oil', '½  onion, chopped', '2 cloves garlic, chopped', '2 quarts water', '4 teaspoons chicken bouillon granules', '1 teaspoon salt, or to taste', '½ teaspoon black pepper, or to taste', '½ head cabbage, cored and coarsely chopped', '1 (14.5 ounce) can Italian-style stewed tomatoes, drained and diced']","['In a large stockpot, heat olive oil over medium heat. Stir in onion and garlic; cook until onion is transparent, about 5 minutes.', 'Stir in water, bouillon, salt, and pepper. Bring to a boil, then stir in cabbage. Simmer until cabbage wilts, about 10 minutes.', 'Stir in tomatoes. Return to a boil, then simmer 15 to 30 minutes, stirring often.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3016182.jpg,"82 calories; protein 1.5g; carbohydrates 8.6g; fat 5.2g; sodium 435.9mg.
                                Full Nutrition"
17,Baked Chicken Nuggets,"['3  skinless, boneless chicken breasts', '1 cup Italian seasoned bread crumbs', '½ cup grated Parmesan cheese', '1 teaspoon salt', '1 teaspoon dried thyme', '1 tablespoon dried basil', '½ cup butter, melted']","['Preheat oven to 400 degrees F (200 degrees C).', 'Cut chicken breasts into 1 1/2-inch sized pieces. In a medium bowl, mix together the bread crumbs, cheese, salt, thyme and basil. Mix well. Put melted butter in a bowl or dish for dipping.', 'Dip chicken pieces into the melted butter first, then coat with the breadcrumb mixture. Place the well-coated chicken pieces on a lightly greased cookie sheet in a single layer, and bake in the preheated oven for 20 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2152306.jpg,"308 calories; protein 19.3g; carbohydrates 14.6g; fat 19.1g; cholesterol 81mg; sodium 989mg.
                                Full Nutrition"
18,Roasted Parmesan-Garlic Carrots,"['1 pound carrots, peeled', '1 tablespoon olive oil', '½ teaspoon garlic salt', '¼ cup grated Parmesan cheese, or more to taste']","['Preheat oven to 375 degrees F (190 degrees C). Line a baking sheet with aluminum foil.', 'Stir olive oil and garlic salt together in a small bowl; pour into a large resealable plastic bag. Add carrots to the plastic bag, seal, and shake to coat carrots completely in oil mixture. Arrange coated carrots onto the prepared baking sheet.', 'Roast carrots in preheated oven until crisp-tender, about 45 minutes. Sprinkle 1/4 cup Parmesan cheese over carrots and continue roasting until cheese is lightly browned, 5 to 10 minutes. Garnish with additional Parmesan cheese to serve, according to your taste.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2170605.jpg,"98 calories; protein 3g; carbohydrates 11.2g; fat 5.1g; cholesterol 4.4mg; sodium 381.4mg.
                                Full Nutrition"
19,4-Ingredient Keto Peanut Butter Cookies,"['1 cup peanut butter', '½ cup low-calorie natural sweetener (such as Swerve®)', '1  egg', '1 teaspoon sugar-free vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper.', 'Combine peanut butter, sweetener, egg, and vanilla extract in a bowl; mix well until a dough is formed.', 'Roll dough into 1-inch balls. Place on the prepared baking sheet and press down twice with a fork in a criss-cross pattern.', 'Bake in the the preheated oven until edges are golden, 12 to 15 minutes. Cool on the baking sheet for 1 minute before removing to a wire rack to cool completely.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6723979.jpg,"133 calories; protein 5.9g; carbohydrates 12.4g; fat 11.2g; cholesterol 15.5mg; sodium 104.6mg.
                                Full Nutrition"
20,BBQ Country Style Ribs,"['10  country style pork ribs', '2 teaspoons minced garlic', '1  lemon, thinly sliced', '1 (18 ounce) bottle barbeque sauce']","['Preheat oven to 250 degrees F (120 degrees C).', 'In a shallow baking pan or roaster, place ribs in a single layer; salt if desired.  Spread the garlic on the ribs, then place the lemon slices on top.  Bake in a preheated oven for 2 hours - the ribs should be tender.  Drain any grease and liquid.  Pour BBQ sauce over the ribs.  Return to oven and bake one more hour at 200 to 250 degrees F.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4566747.jpg,"625 calories; protein 45.7g; carbohydrates 39.2g; fat 30.7g; cholesterol 176.5mg; sodium 1228.2mg.
                                Full Nutrition"
21,Simple Air Fryer Brussels Sprouts,"['1\u2009½ pounds Brussels sprouts', '2 tablespoons olive oil', '1 teaspoon garlic powder', '1 teaspoon salt', '½ teaspoon ground black pepper']","['Preheat the air fryer to 390 degrees F (200 degrees C) for 15 minutes.', 'Place Brussels sprouts, olive oil, garlic powder, salt, and pepper in a bowl and mix well. Spread evenly in the air fryer basket. Cook for 15 minutes, shaking the basket halfway through the cycle.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8029299.jpg,"91 calories; protein 3.9g; carbohydrates 10.6g; fat 4.8g; sodium 416.2mg.
                                Full Nutrition"
22,Simple BBQ Ribs,"['2\u2009½ pounds country style pork ribs', '1 tablespoon garlic powder', '1 teaspoon ground black pepper', '2 tablespoons salt', '1 cup barbeque sauce']","['Place ribs in a large pot with enough water to cover. Season with garlic powder, black pepper and salt. Bring water to a boil, and cook ribs until tender.', 'Preheat oven to 325 degrees F (165 degrees C).', 'Remove ribs from pot, and place them in a 9x13 inch baking dish. Pour barbeque sauce over ribs. Cover dish with aluminum foil, and bake in the preheated oven for 1 to 1 1/2 hours, or until internal temperature of pork has reached 160 degrees F (70 degrees C).']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F998440.jpg,"441 calories; protein 33.3g; carbohydrates 24.5g; fat 22.2g; cholesterol 127.7mg; sodium 4260.3mg.
                                Full Nutrition"
23,Perfect Lemon Curd,"['¾ cup fresh lemon juice', '1 tablespoon grated lemon zest', '¾ cup sugar', '3  eggs', '½ cup unsalted butter, cubed']","['In a 2 quart saucepan, combine lemon juice, lemon zest, sugar, eggs, and butter. Cook over medium-low heat until thick enough to hold marks from whisk, and first bubble appears on surface, about 6 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1073122.jpg,"138 calories; protein 1.7g; carbohydrates 14g; fat 8.9g; cholesterol 66.8mg; sodium 18.7mg.
                                Full Nutrition"
24,Incredibly Easy Chicken and Noodles,"['1 (26 ounce) can condensed cream of chicken soup', '1 (10.75 ounce) can  condensed cream of mushroom soup', '3 (14.5 ounce) cans chicken broth', '2 cups diced, cooked chicken breast meat', '2 teaspoons onion powder', '1 teaspoon seasoning salt', '½ teaspoon garlic powder', '2 (9 ounce) packages frozen egg noodles']","['In a large pot, mix the cream of chicken soup, cream of mushroom soup, chicken broth, and chicken meat. Season with onion powder, seasoning salt, and garlic powder. Bring to a boil, and stir in the noodles. Reduce heat to low, and simmer for 20 to 30 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1014757.jpg,"504 calories; protein 27.4g; carbohydrates 54.8g; fat 19.6g; cholesterol 98.7mg; sodium 2355.6mg.
                                Full Nutrition"
25,Exotic Chicken and Rice Casserole,"['⅓ cup plain yogurt', '1 medium lime, zested and juiced', '2 teaspoons kosher salt', '1 teaspoon ground paprika', '1 teaspoon ground cumin', '½ teaspoon ground coriander', '¼ teaspoon cayenne pepper', '¼ teaspoon ground white pepper', '¼ teaspoon ground cardamom', '¼ teaspoon ground cinnamon', '¼ teaspoon ground allspice', '1 (2 to 3 pound) whole chicken, cut into 8 pieces', '1 pinch saffron', '2\u2009¼ cups chicken broth, divided', '2 tablespoons unsalted butter', '1 teaspoon kosher salt', '1\u2009½ cups basmati rice', '1 drizzle olive oil', 'salt to taste', '½ cup plain yogurt', '2 cloves garlic, crushed', '2 tablespoons thinly sliced green onions', '2 tablespoons finely chopped mint', '2 tablespoons finely chopped cilantro', 'salt to taste', '1 tablespoon water, or as needed']","['Add yogurt, lime zest and juice, salt, paprika, cumin, coriander, cayenne, white pepper, cardamom, cinnamon, and allspice for marinade to a large mixing bowl; whisk to combine.', 'Make one or two slits into each piece of dark chicken meat, down to the bone. Add chicken parts to the yogurt marinade and toss very thoroughly. Wrap in plastic wrap and marinate in the refrigerator for 4 to 8 hours.', 'Preheat the oven to 450 degrees F (230 degrees C). Lightly grease a 9x13-inch casserole dish.', 'Grind saffron in a mortar with a pestle. Pour in 1/4 cup chicken broth and stir to combine.', 'Combine unsalted butter and salt in a saucepan; pour in remaining 2 cups chicken broth and chicken broth-saffron mixture. Bring to a boil over high heat. Add basmati rice and stir to combine. Reduce heat to low, cover tightly, and let simmer gently for exactly 15 minutes; do not disturb while cooking. Turn off the heat and let rest for 10 minutes.', 'While rice is still hot, transfer into the prepared casserole dish. Use a fork to fluff the rice while gently spreading into an even layer. Place the chicken pieces, skin-side up, on top of rice. Drizzle with olive oil and sprinkle with salt.', 'Roast in the center of the preheated oven until chicken is no longer pink in the centers and juices run clear, about 45 minutes. An instant-read thermometer inserted into the thickest part of the thigh, near the bone, should read 165 degrees F (74 degrees C).', 'While chicken is in the oven, mix yogurt, garlic, green onions, mint, cilantro, salt, and water together for sauce. Reserve in the refrigerator until needed. Serve chicken and rice on a plate and top with sauce.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9040986.jpg,"362 calories; protein 23.8g; carbohydrates 31.7g; fat 15.4g; cholesterol 71.5mg; sodium 1125.5mg.
                                Full Nutrition"
26,Fudge,"['3 cups semisweet chocolate chips', '1 (14 ounce) can sweetened condensed milk', '¼ cup butter', '1 cup chopped walnuts  (Optional)']","['Place chocolate chips, sweetened condensed milk, and butter or margarine in large microwaveable bowl. Zap in microwave on medium until chips are melted, about 3-5 minute, stirring once or twice during cooking. Stir in nuts, if desired.', 'Pour into well-greased 8x8-inch glass baking dish. Refrigerate until set.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F150611.jpg,"407 calories; protein 6.3g; carbohydrates 46.2g; fat 22.5g; cholesterol 16mg; sodium 51.7mg.
                                Full Nutrition"
