,title,ingredients,instructions,picture_link,nutrition_text
10,Chef John's Flour Tortillas,"['1\u2009¾ cups all-purpose flour', '¾ teaspoon salt', '¼ teaspoon baking powder', '¼ cup vegetable shortening', '½ cup hot water', '¼ cup all-purpose flour for dusting']","['Whisk flour, salt, and baking powder together in a large bowl. Add vegetable shortening and work into flour mixture using a pastry cutter until it resembles coarse crumbs.', 'Form a well in the middle of flour mixture and mix in hot water. Work flour and water mixture together with a fork and transfer to a cutting board.', 'Knead until a smooth, soft dough is formed, about 3 minutes. Add more flour if dough is too sticky.', 'Place more flour on cutting board, cover dough with bowl, and let rest for 15 minutes.', 'Cut ball of dough into eight equal parts and cover until needed.', 'Roll out balls of dough either by hand or with a tortilla press.', 'Heat a large skillet over medium-high heat. Place flattened tortilla in skillet and cook until it begins to bubble, about 1 minute. Flip tortilla over and cook for an additional minute. Flip again and cook for 1 more minute. Repeat with remaining dough.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F840603.jpg,"171 calories; protein 3.2g; carbohydrates 23.9g; fat 6.7g; sodium 234.3mg.
                                Full Nutrition"
11,Slow Cooker Italian Chicken Alfredo,"['cooking spray', '4 (4 ounce) skinless, boneless chicken breast halves', '¼ cup water', '1 (.7 ounce) package dry Italian-style salad dressing mix', '1 clove garlic, pressed', '1 (8 ounce) package cream cheese, softened', '1 (10.75 ounce) can  condensed cream of chicken soup', '1 (4.5 ounce) can chopped canned mushrooms', '1 (8 ounce) package spaghetti', '1 tablespoon chopped fresh parsley']","['Spray the crock of a slow cooker with non-stick cooking spray. Place chicken breasts in crock. Combine Italian dressing mix, and water in a small bowl.  Pour over chicken; sprinkle with garlic, cover, and cook on Low 4 hours.', 'After 4 hours, whisk softened cream cheese and cream of chicken soup together in a  bowl.  Pour over chicken; stir in mushrooms.  Cover and cook on Low for 1 additional hour.', 'Fill a large pot with lightly salted water and bring to a rolling boil over high heat. Once the water is boiling, stir in the spaghetti, and return to a boil. Cook the pasta uncovered, stirring occasionally, until the pasta has cooked through, but is still firm to the bite, about 12 minutes. Drain well in a colander set in the sink.', 'To serve, spoon chicken and sauce over hot cooked pasta and sprinkle with parsley.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8622562.jpg,"619 calories; protein 40.2g; carbohydrates 53.2g; fat 26.3g; cholesterol 133.6mg; sodium 1673.5mg.
                                Full Nutrition"
12,The Irish Potatoes,"['8 large russet potatoes', '1 tablespoon butter', '½ small onion, minced', 'salt and ground black pepper to taste', '½ cup butter, melted', '½ cup heavy whipping cream', '½ cup half-and-half', '¼ teaspoon paprika  (Optional)', '2 tablespoons chopped fresh parsley  (Optional)']","['Place the potatoes into a large pot and cover with salted water; bring to a boil. Cook the potatoes at a boil for 10 minutes; drain. Set potatoes aside to cool.', 'Once potatoes are cool enough to handle, slide the skin from the potatoes and discard; refrigerate peeled potatoes until completely cold, about 1 hour.', 'Preheat an oven to 350 degrees F (175 degrees C).', 'Grease a 9x13-inch baking dish with 1 tablespoon butter.', 'Grate 2 of the potatoes into the bottom of the prepared baking dish. Sprinkle about 1/4 of the minced onion over the layer of potato; season with salt and black pepper. Repeat layering until all ingredients are used and dish is full.', 'Drizzle melted butter, whipping cream, and half and half over the potato mixture; season with paprika.', 'Bake in the preheated oven until the top is bubbling, about 30 minutes.', 'Garnish with chopped fresh parsley to serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5127633.jpg,"448 calories; protein 6.5g; carbohydrates 67.8g; fat 17.8g; cholesterol 50.1mg; sodium 118.3mg.
                                Full Nutrition"
13,Spinach and Bacon Quiche,"['¾ pound sliced bacon', '1 (9 inch) single refrigerated pie crust', '6  eggs, beaten', '1\u2009½ cups heavy cream', 'salt and ground black pepper to taste', '2 dashes Worcestershire sauce', '5 dashes hot pepper sauce, or to taste', '1 (10 ounce) package frozen chopped spinach - thawed, drained and squeezed dry', '1\u2009½ cups shredded Cheddar cheese', '½ cup chopped green onion', '¼ cup grated Parmesan cheese']","['Preheat the oven to 375 degrees F (190 degrees C).', 'Place the bacon in a large, deep skillet, and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain the bacon slices on a paper towel-lined plate. Chop when cool.', 'Fit the pie crust into a 9-inch pie dish, and set aside.', 'In a bowl, whisk together the eggs, cream, salt, black pepper, Worcestershire sauce, and hot pepper sauce. Spread the spinach into the bottom of the pie crust; top with bacon, Cheddar cheese, and green onion. Pour the egg mixture over the filling, and sprinkle the quiche with Parmesan cheese.', 'Bake in the preheated oven until the top is lightly puffed and browned, and a knife inserted into the center of the quiche comes out clean, 35 to 45 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1713818.jpg,"506 calories; protein 19.8g; carbohydrates 14.3g; fat 41.5g; cholesterol 240.5mg; sodium 743.6mg.
                                Full Nutrition"
14,Oven-Baked Onion Rings,"['1  yellow onion - ends trimmed off, peeled, and cut crosswise into 1/2-inch slices', '2  egg whites', '2 tablespoons milk', '1 pinch cayenne pepper, or to taste', '3 cups panko bread crumbs, or more if needed', '½ cup all-purpose flour', 'salt and ground black pepper to taste', 'cooking spray']","['Preheat oven to 450 degrees F (230 degrees C).', 'Separate onion slices into individual rings.', 'Whisk egg whites with milk in a bowl until thoroughly combined; season egg mixture with a pinch of cayenne pepper. Place panko crumbs into a separate bowl.', 'Place onion rings into a large resealable plastic bag. Add flour, salt, and black pepper; seal bag and shake until rings are well coated with flour.', 'Drop flour-coated onion rings into egg white-milk mixture, a few at a time, and toss lightly with tongs until coated. Place rings into panko crumbs and gently shake the bowl to toss the crumbs with the onion rings until rings are coated with crumbs.', 'Transfer coated onion rings to a large baking sheet; spray rings lightly with cooking spray.', 'Bake in the preheated oven until onion rings are tender and crumbs are lightly golden brown, 12 to 15 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060973.jpg,"298 calories; protein 12.8g; carbohydrates 74g; fat 3.1g; cholesterol 0.6mg; sodium 429.4mg.
                                Full Nutrition"
15,Zucchini Brownies,"['½ cup vegetable oil', '1\u2009½ cups white sugar', '2 teaspoons vanilla extract', '2 cups all-purpose flour', '½ cup unsweetened cocoa powder', '1\u2009½ teaspoons baking soda', '1 teaspoon salt', '2 cups shredded zucchini', '½ cup chopped walnuts', '6 tablespoons unsweetened cocoa powder', '¼ cup margarine', ""2 cups confectioners' sugar"", '¼ cup milk', '½ teaspoon vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch baking pan.', 'In a large bowl, mix together the oil, sugar and 2 teaspoons vanilla until well blended. Combine the flour, 1/2 cup cocoa, baking soda  and salt; stir into the sugar mixture. Fold in the zucchini and walnuts. Spread evenly into the prepared pan.', 'Bake for 25 to 30 minutes in the preheated oven, until brownies spring back when gently touched.', 'Make frosting while brownies cool. Melt together the 6 tablespoons of cocoa and margarine; set aside to cool.', ""Meanwhile, blend together the confectioners' sugar, milk and 1/2 teaspoon vanilla. Stir in the cocoa mixture. Spread over cooled brownies before cutting into squares.""]",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F103496.jpg,"209 calories; protein 2.3g; carbohydrates 32.9g; fat 8.6g; cholesterol 0.2mg; sodium 199.9mg.
                                Full Nutrition"
16,Taco Slaw,"['½ small head cabbage, chopped', '1  jalapeno pepper, seeded and minced', '½  red onion, minced', '1  carrot, chopped', '1 tablespoon chopped fresh cilantro', '1  lime, juiced']","['In a bowl, mix together the cabbage, jalapeno pepper, red onion, carrot, cilantro, and lime juice.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5397998.jpg,"27 calories; protein 1.1g; carbohydrates 6.6g; fat 0.1g; sodium 18.6mg.
                                Full Nutrition"
17,Fruit Pizza I,"['½ cup butter, softened', '¾ cup white sugar', '1  egg', '1\u2009¼ cups all-purpose flour', '1 teaspoon cream of tartar', '½ teaspoon baking soda', '¼ teaspoon salt', '1 (8 ounce) package cream cheese', '½ cup white sugar', '2 teaspoons vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C).', 'In a large bowl, cream together the butter and 3/4 cup sugar until smooth.  Mix in egg. combine the flour, cream of tartar, baking soda and salt; stir into the creamed mixture until just blended. Press dough into an ungreased pizza pan.', 'Bake in preheated oven for 8 to 10 minutes, or until lightly browned. Cool.', 'In a large bowl, beat cream cheese with 1/2 cup sugar and vanilla until light. Spread on cooled crust.', 'Arrange desired fruit on top of filling, and chill.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F251099.jpg,"324 calories; protein 4g; carbohydrates 37.9g; fat 17.7g; cholesterol 67.6mg; sodium 260.3mg.
                                Full Nutrition"
18,Instant Pot® Garlic Roasted Melting Potatoes,"['½ cup butter', '1 pound Yukon Gold potatoes, peeled and cut into 1/2-inch slices', '¾ cup chicken broth', '1 teaspoon ground thyme', '1 teaspoon salt', '½ teaspoon ground black pepper', '2 cloves garlic, peeled and lightly crushed']","['Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function. Melt butter. Add potato rounds in a single layer and cook until golden, about 5 minutes. Flip and cook for 5 minutes more. Remove potatoes and set aside.', ""Place trivet inside the pot. Pour in chicken broth and season with thyme, salt, and pepper. Add garlic; cook for 1 minute. Place potatoes on the trivet; close and lock the lid. Select high pressure according to manufacturer's instructions; set timer for 1 minute."", ""Release pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Unlock and remove lid. Remove potatoes from the pot."", 'Select Saute function and cook chicken broth and butter mixture until slightly reduced, about 2 minutes. Place potatoes back to pot in a single layer, and cook again until golden, about 3 minutes per side. Serve immediately.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8317657.jpg,"601 calories; protein 5.9g; carbohydrates 43.1g; fat 46.6g; cholesterol 124.3mg; sodium 1940.7mg.
                                Full Nutrition"
19,Cheddar Cheese Muffins,"['2 cups all-purpose flour', '½ cup white sugar', '1 tablespoon baking powder', '1 teaspoon salt', '½ teaspoon baking soda', '1\u2009½ cups shredded Cheddar cheese', '1 cup plain yogurt', '2  eggs, beaten', '¼ cup butter, melted']","['Preheat oven to 400 degrees F (200 degrees C). Grease 12 large muffin cups.', 'Mix flour, sugar, baking powder, salt, and baking soda together in a large mixing bowl; stir Cheddar cheese into the flour mixture. Pour yogurt, eggs, and butter over the flour mixture; stir until the dry ingredients are just moistened. Spoon the batter into the prepared muffin cups.', 'Bake in the preheated oven until the tops just start to lightly brown, 18 to 20 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5080080.jpg,"448 calories; protein 15.7g; carbohydrates 52.3g; fat 19.7g; cholesterol 114.4mg; sodium 943mg.
                                Full Nutrition"
20,Chocolate Oil Cake,"['2 cups white sugar', '3 cups all-purpose flour', '2 teaspoons baking soda', '½ teaspoon salt', '½ cup unsweetened cocoa powder', '2 cups water', '1 cup vegetable oil', '2 tablespoons distilled white vinegar', '1 teaspoon vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C).', 'In a large bowl, mix sugar, flour, baking soda, salt and cocoa.', 'Add water, vegetable oil, vinegar, and vanilla. Beat by hand until smooth.', 'Pour into a 9x13 inch pan. Bake at 350 degrees F (175 degrees C) for 40 minutes, or until toothpick inserted into center of cake comes out clean.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F252751.jpg,"207 calories; protein 2g; carbohydrates 29.6g; fat 9.6g; sodium 154.6mg.
                                Full Nutrition"
21,Spicy Vegan Potato Curry,"['4  potatoes, peeled and cubed', '2 tablespoons vegetable oil', '1  yellow onion, diced', '3 cloves garlic, minced', '2 teaspoons ground cumin', '1\u2009½ teaspoons cayenne pepper', '4 teaspoons curry powder', '4 teaspoons garam masala', '1 (1 inch) piece fresh ginger root, peeled and minced', '2 teaspoons salt', '1 (14.5 ounce) can diced tomatoes', '1 (15 ounce) can garbanzo beans (chickpeas), rinsed and drained', '1 (15 ounce) can peas, drained', '1 (14 ounce) can coconut milk']","['Place potatoes into a large pot and cover with salted water. Bring to a boil over high heat, then reduce heat to medium-low, cover, and simmer until just tender, about 15 minutes. Drain and allow to steam dry for a minute or two.', 'Meanwhile, heat the vegetable oil in a large skillet over medium heat. Stir in the onion and garlic; cook and stir until the onion has softened and turned translucent, about 5 minutes. Season with cumin, cayenne pepper, curry powder, garam masala, ginger, and salt; cook for 2 minutes more. Add the tomatoes, garbanzo beans, peas, and potatoes. Pour in the coconut milk, and bring to a simmer. Simmer 5 to 10 minutes before serving.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7123953.jpg,"407 calories; protein 10.1g; carbohydrates 50.6g; fat 20.1g; sodium 1175.9mg.
                                Full Nutrition"
22,Make Ahead Breakfast Casserole,"['2\u2009½ cups seasoned croutons', '1 pound spicy pork sausage', '4  eggs', '2\u2009¼ cups milk', '1 (10.75 ounce) can  condensed cream of mushroom soup', '1 (10 ounce) package frozen chopped spinach - thawed, drained and squeezed dry', '1 (4.5 ounce) can mushrooms, drained and chopped', '1 cup shredded sharp Cheddar cheese', '1 cup shredded Monterey Jack cheese', '¼ teaspoon dry mustard', '2 sprigs fresh parsley, for garnish']","['Spread croutons on bottom of greased 9x13 inch baking dish. Crumble sausage into medium skillet. Cook over medium heat until browned, stirring occasionally. Drain off any drippings. Spread sausage over croutons.', 'In a large bowl, whisk together eggs and milk until well blended. Stir in soup, spinach, mushrooms, cheeses and mustard. Pour egg mixture over sausage and croutons. Refrigerate overnight.', 'The next morning, preheat oven to 325 degrees F (165 degrees C).', 'Bake in preheated oven for 50 to 55 minutes or until set and lightly browned on top. Garnish with parsley sprigs and serve hot.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8287644.jpg,"419 calories; protein 18.2g; carbohydrates 14g; fat 32.4g; cholesterol 132.3mg; sodium 882.3mg.
                                Full Nutrition"
