,title,ingredients,instructions,picture_link,nutrition_text
12,The Best Lemon Bars,"['1 cup butter, softened', '½ cup white sugar', '2 cups all-purpose flour', '4  eggs', '1\u2009½ cups white sugar', '¼ cup all-purpose flour', '2  lemons, juiced']","['Preheat oven to 350 degrees F (175 degrees C).', 'In a medium bowl, blend together softened butter, 2 cups flour and 1/2 cup sugar.  Press into the bottom of an ungreased 9x13 inch pan.', 'Bake for 15 to 20 minutes in the preheated oven, or until firm and golden. In another bowl, whisk together the remaining 1 1/2 cups sugar and 1/4 cup flour. Whisk in the eggs and lemon juice. Pour over the baked crust.', 'Bake for an additional 20 minutes in the preheated oven. The bars will firm up as they cool. For a festive tray, make another pan using limes instead of lemons and adding a drop of green food coloring to give a very pale green. After both pans have cooled, cut into uniform 2 inch squares and arrange in a checker board fashion.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1394851.jpg,"126 calories; protein 1.6g; carbohydrates 17.8g; fat 5.8g; cholesterol 34.2mg; sodium 44.4mg.
                                Full Nutrition"
13,Tres Leches (Milk Cake),"['1\u2009½ cups all-purpose flour', '1 teaspoon baking powder', '½ cup unsalted butter', '1 cup white sugar', '5  eggs', '½ teaspoon vanilla extract', '2 cups whole milk', '1 (14 ounce) can sweetened condensed milk', '1 (12 fluid ounce) can evaporated milk', '1\u2009½ cups heavy whipping cream', '1 cup white sugar', '1 teaspoon vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C). Grease and flour one 9x13 inch baking pan.', 'Sift flour and baking powder together and set aside.', 'Cream butter or margarine and the 1 cup sugar together until fluffy. Add eggs and the 1/2 teaspoon vanilla extract; beat well.', 'Add the flour mixture to the butter mixture 2 tablespoons at a time; mix until well blended. Pour batter into prepared pan.', 'Bake at 350 degrees F (175 degrees C) for 30 minutes. Pierce cake several times with a fork.', 'Combine the whole milk, condensed milk, and evaporated milk together. Pour over the top of the cooled cake.', 'Whip whipping cream, the remaining 1 cup of the sugar, and the remaining 1 teaspoon vanilla together until thick. Spread over the top of cake. Be sure and keep cake refrigerated, enjoy!']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F384988.jpg,"280 calories; protein 5.5g; carbohydrates 34.6g; fat 13.7g; cholesterol 81.5mg; sodium 86.8mg.
                                Full Nutrition"
14,Strawberry Pie II,"['1 (9 inch) pie crust, baked', '1 quart fresh strawberries', '1 cup white sugar', '3 tablespoons cornstarch', '¾ cup water', '½ cup heavy whipping cream']","['Arrange half of strawberries in baked pastry shell. Mash remaining berries and combine with sugar in a medium saucepan. Place saucepan over medium heat and bring to a boil, stirring frequently.', 'In a small bowl, whisk together cornstarch and water. Gradually stir cornstarch mixture into boiling strawberry mixture. Reduce heat and simmer mixture until thickened, about 10 minutes, stirring constantly. Pour mixture over berries in pastry shell. Chill for several hours before serving. In a small bowl, whip cream until soft peaks form. Serve each slice of pie with a dollop of whipped cream.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F401339.jpg,"265 calories; protein 1.5g; carbohydrates 41.9g; fat 10.9g; cholesterol 20.4mg; sodium 109.3mg.
                                Full Nutrition"
15,Grandma's Lemon Meringue Pie,"['1 cup white sugar', '2 tablespoons all-purpose flour', '3 tablespoons cornstarch', '¼ teaspoon salt', '1\u2009½ cups water', '2  lemons, juiced and zested', '2 tablespoons butter', '4  egg yolks, beaten', '1 (9 inch) pie crust, baked', '4  egg whites', '6 tablespoons white sugar']","['Preheat oven to 350 degrees F (175 degrees C).', 'To Make Lemon Filling: In a medium saucepan, whisk together 1 cup sugar, flour, cornstarch, and salt. Stir in water, lemon juice and lemon zest. Cook over medium-high heat, stirring frequently, until mixture comes to a boil. Stir in butter. Place egg yolks in a small bowl and gradually whisk in 1/2 cup of hot sugar mixture. Whisk egg yolk mixture back into remaining sugar mixture. Bring to a boil and continue to cook while stirring constantly until thick. Remove from heat. Pour filling into baked pastry shell.', 'To Make Meringue: In a large glass or metal bowl, whip egg whites until foamy. Add sugar gradually, and continue to whip until stiff peaks form. Spread meringue over pie, sealing the edges at the crust.', 'Bake in preheated oven for 10 minutes, or until meringue is golden brown.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F672049.jpg,"298 calories; protein 4.4g; carbohydrates 49.7g; fat 10.3g; cholesterol 110.1mg; sodium 229.2mg.
                                Full Nutrition"
16,Baked Kale Chips,"['1 bunch kale', '1 tablespoon olive oil', '1 teaspoon seasoned salt']","['Preheat an oven to 350 degrees F (175 degrees C). Line a non insulated cookie sheet with parchment paper.', 'With a knife or kitchen shears carefully remove the leaves from the thick stems and tear into bite size pieces. Wash and thoroughly dry kale with a salad spinner. Drizzle kale with olive oil and sprinkle with seasoning salt.', 'Bake until the edges brown but are not burnt, 10 to 15 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7736175.jpg,"58 calories; protein 2.5g; carbohydrates 7.6g; fat 2.8g; sodium 185.1mg.
                                Full Nutrition"
17,Cast Iron Pan-Seared Steak (Oven-Finished),"['2 (6 ounce) beef top sirloin steaks', '2 cups orange juice', '1 cup apple cider vinegar', '½ cup Worcestershire sauce', '2 teaspoons olive oil', ""1\u2009½ tablespoons steak seasoning (such as Fiesta Brand® Uncle Chris'), or to taste"", 'freshly ground black pepper to taste', 'sea salt to taste']","['Place steaks side by side in large casserole dish. Add orange juice, cider vinegar, and Worcestershire sauce. Refrigerate, uncovered, for 45 minutes.', 'Preheat the oven to 425 degrees F (220 degrees C).', 'Remove casserole dish from refrigerator. Cover steaks with plastic wrap and let reach room temperature, at least 15 minutes.', 'Heat olive oil in a cast-iron skillet over high heat.', 'Place steaks on a clean work surface and generously rub with steak seasoning and black pepper.', 'Cook steaks in the hot skillet until lightly browned on the bottom, 2 1/2 minutes. Flip and cook until browned on the other side and red in the center, about 2 minutes more. Place skillet, with steaks, into the oven.', 'Bake in the preheated oven until steaks are firm and reddish-pink to lightly pink in the center, 8 to 10 minutes. An instant-read thermometer inserted into the center should read from 130 degrees F (54 degrees C) to 140 degrees F (60 degrees C).', 'Remove steaks from oven; season with salt. Let sit for 5 minutes before serving.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F02%2F04%2F8975941_original.jpg,"457 calories; protein 31.5g; carbohydrates 42.8g; fat 15.2g; cholesterol 73.4mg; sodium 2961.1mg.
                                Full Nutrition"
18,Pan-Fried Asparagus,"['¼ cup butter', '2 tablespoons olive oil', '1 teaspoon coarse salt', '¼ teaspoon ground black pepper', '3 cloves garlic, minced', '1 pound fresh asparagus spears, trimmed']","['Melt butter in a skillet over medium-high heat. Stir in the olive oil, salt, and pepper. Cook garlic in butter for a minute, but do not brown. Add asparagus, and cook for 10 minutes, turning asparagus to ensure even cooking.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F214328.jpg,"188 calories; protein 2.8g; carbohydrates 5.2g; fat 18.4g; cholesterol 30.5mg; sodium 524.6mg.
                                Full Nutrition"
19,Whipped Cream,"['1 cup heavy cream', '1 teaspoon vanilla extract', ""1 tablespoon confectioners' sugar""]","['In a large bowl, whip cream until stiff peaks are just about to form. Beat in vanilla and sugar until peaks form. Make sure not to over-beat, cream will then become lumpy and butter-like.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F587542.jpg,"54 calories; protein 0.3g; carbohydrates 0.9g; fat 5.5g; cholesterol 20.4mg; sodium 5.7mg.
                                Full Nutrition"
20,Chewy Chocolate Chip Oatmeal Cookies,"['1 cup butter, softened', '1 cup packed light brown sugar', '½ cup white sugar', '2  eggs', '2 teaspoons vanilla extract', '1\u2009¼ cups all-purpose flour', '½ teaspoon baking soda', '1 teaspoon salt', '3 cups quick-cooking oats', '1 cup chopped walnuts', '1 cup semisweet chocolate chips']","['Preheat the oven to 325 degrees F (165 degrees C).', 'In a large bowl, cream together the butter, brown sugar, and white sugar until smooth. Beat in eggs one at a time, then stir in vanilla. Combine the flour, baking soda, and salt; stir into the creamed mixture until just blended. Mix in the quick oats, walnuts, and chocolate chips. Drop by heaping spoonfuls onto ungreased baking sheets.', 'Bake for 12 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before transferring to a wire rack to cool completely.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F493502.jpg,"145 calories; protein 2.1g; carbohydrates 17.2g; fat 8.1g; cholesterol 20.5mg; sodium 107.2mg.
                                Full Nutrition"
21,Banana Pancakes I,"['1 cup all-purpose flour', '1 tablespoon white sugar', '2 teaspoons baking powder', '¼ teaspoon salt', '1  egg, beaten', '1 cup milk', '2 tablespoons vegetable oil', '2  ripe bananas, mashed']","['Combine flour, white sugar, baking powder and salt. In a separate bowl, mix together egg, milk, vegetable oil and bananas.', 'Stir flour mixture into banana mixture; batter will be slightly lumpy.', 'Heat a lightly oiled griddle or frying pan over medium high heat. Pour or scoop the batter onto the griddle, using approximately 1/4 cup for each pancake. Cook until pancakes are golden brown on both sides; serve hot.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F708583.jpg,"193 calories; protein 5g; carbohydrates 29.2g; fat 6.6g; cholesterol 34.3mg; sodium 245.9mg.
                                Full Nutrition"
22,Roasted Brussels Sprouts,"['1\u2009½ pounds Brussels sprouts, ends trimmed and yellow leaves removed', '3 tablespoons olive oil', '1 teaspoon kosher salt', '½ teaspoon freshly ground black pepper']","['Preheat oven to 400 degrees F (205 degrees C).', 'Place trimmed Brussels sprouts, olive oil, kosher salt, and pepper in a large resealable plastic bag. Seal tightly, and shake to coat. Pour onto a baking sheet, and place on center oven rack.', 'Roast in the preheated oven for 30 to 45 minutes, shaking pan every 5 to 7 minutes for even browning. Reduce heat when necessary to prevent burning. Brussels sprouts should be darkest brown, almost black, when done. Adjust seasoning with kosher salt, if necessary. Serve immediately.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F812447.jpg,"104 calories; protein 2.9g; carbohydrates 10g; fat 7.3g; sodium 344mg.
                                Full Nutrition"
23,Creamy Rice Pudding,"['¾ cup uncooked white rice', '2 cups milk, divided', '⅓ cup white sugar', '¼ teaspoon salt', '1  egg, beaten', '⅔ cup golden raisins', '1 tablespoon butter', '½ teaspoon vanilla extract']","['Bring 1 1/2  cups water to a boil in a saucepan; stir rice into boiling water. Reduce heat to low, cover, and simmer for 20 minutes.', 'In a clean saucepan, combine 1 1/2 cups cooked rice, 1 1/2 cups milk, sugar and salt. Cook over medium heat until thick and creamy, 15 to 20 minutes. Stir in remaining 1/2 cup milk, beaten egg, and raisins; cook 2 minutes more, stirring constantly. Remove from heat and stir in butter and vanilla.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8140849.jpg,"366 calories; protein 8.8g; carbohydrates 67.6g; fat 6.9g; cholesterol 63.9mg; sodium 236.6mg.
                                Full Nutrition"
24,Buffalo Chicken Wing Sauce,"[""⅔ cup hot pepper sauce (such as Frank's RedHot®)"", '½ cup cold unsalted butter', '1\u2009½ tablespoons white vinegar', '¼ teaspoon Worcestershire sauce', '¼ teaspoon cayenne pepper', '⅛ teaspoon garlic powder', 'salt to taste']","['Combine the hot sauce, butter, vinegar, Worcestershire sauce, cayenne pepper, garlic powder, and salt in a pot and place over medium heat. Bring to a simmer while stirring with a whisk. As soon as the liquid begins to bubble on the sides of the pot, remove from heat, stir with the whisk, and set aside for use.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5931512.jpg,"104 calories; protein 0.2g; carbohydrates 0.4g; fat 11.6g; cholesterol 30.5mg; sodium 576.2mg.
                                Full Nutrition"
25,Golden Sweet Cornbread,"['1 cup all-purpose flour', '1 cup yellow cornmeal', '⅔ cup white sugar', '1 teaspoon salt', '3\u2009½ teaspoons baking powder', '1  egg', '1 cup milk', '⅓ cup vegetable oil']","['Preheat oven to 400 degrees F (200 degrees C). Spray or lightly grease a 9 inch round cake pan.', 'In a large bowl, combine flour, cornmeal, sugar, salt and baking powder. Stir in egg, milk and vegetable oil until well combined. Pour batter into prepared pan.', 'Bake in preheated oven for 20 to 25 minutes, or until a toothpick inserted into the center of the loaf comes out clean.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F307059.jpg,"189 calories; protein 3.1g; carbohydrates 28.2g; fat 7.4g; cholesterol 17.1mg; sodium 353.9mg.
                                Full Nutrition"
26,Janet's Rich Banana Bread,"['½ cup butter, melted', '1 cup white sugar', '2  eggs', '1 teaspoon vanilla extract', '1\u2009½ cups all-purpose flour', '1 teaspoon baking soda', '½ teaspoon salt', '½ cup sour cream', '½ cup chopped walnuts', '2  medium bananas, sliced']","['Preheat oven to 350 degrees F (175 degrees C). Grease a 9x5 inch loaf pan.', 'In a large bowl, stir together the melted butter and sugar. Add the eggs and vanilla, mix well. Combine the flour, baking soda and salt, stir into the butter mixture until smooth. Finally, fold in the sour cream, walnuts and bananas. Spread evenly into the prepared pan.', 'Bake at 350 degrees F (175 degrees C) for 60 minutes, or until a toothpick inserted into the center of the loaf comes out clean. Cool loaf in the pan for 10 minutes before removing to a wire rack to cool completely.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F1033249144001%2F4af80e25-6027-40fd-be2c-15cd9a0294eb%2F2e3d4408-ce72-4371-9cfd-1e8f6226d5f7%2F1280x720%2Fmatch%2Fimage.jpg,"218 calories; protein 3.2g; carbohydrates 27.4g; fat 11.1g; cholesterol 44.4mg; sodium 218.9mg.
                                Full Nutrition"
27,Quick and Easy Alfredo Sauce,"['½ cup butter', '1 (8 ounce) package cream cheese', '2 teaspoons garlic powder', '2 cups milk', '6 ounces grated Parmesan cheese', '⅛ teaspoon ground black pepper']","['Melt butter in a medium, non-stick saucepan over medium heat.  Add cream cheese and garlic powder, stirring with wire whisk until smooth.  Add milk, a little at a time, whisking to smooth out lumps.  Stir in Parmesan and pepper.  Remove from heat when sauce reaches desired consistency.  Sauce will thicken rapidly, thin with milk if cooked too long.  Toss with hot pasta to serve.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5149928.jpg,"648 calories; protein 25.1g; carbohydrates 10g; fat 57.1g; cholesterol 169.8mg; sodium 1029.8mg.
                                Full Nutrition"
28,Fluffy Maple Buttermilk Pancakes,"['2 cups all-purpose flour', '¼ cup white sugar', '2 teaspoons baking powder', '1 teaspoon baking soda', '1 teaspoon salt', '2 cups buttermilk', '2 large eggs', '¼ cup maple syrup', '¼ cup unsalted butter, melted', 'cooking spray']","['Combine flour, sugar, baking powder, baking soda, and salt in a large mixing bowl.', 'Whisk buttermilk, eggs, maple syrup, and butter together in another bowl. Pour the flour mixture into the wet ingredients and whisk until lumps are gone.', 'Heat a large skillet over medium heat and coat with cooking spray. Pour 1/4 cupfuls of batter onto the skillet and cook until bubbles appear on the surface, 3 to 4 minutes. Flip with a spatula and cook until browned on the other side, 2 to 3 minutes. Repeat with remaining batter.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9025570.jpg,"258 calories; protein 6.9g; carbohydrates 40.1g; fat 7.9g; cholesterol 64.2mg; sodium 654mg.
                                Full Nutrition"
